Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature
28,0,905.4838,0,936,1551,2975,4263,506,-6,200,0,0,906.6118,1,3,735935.666035692,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
29,0,910.1406,1,437,2761,2975,4263,505,-12.8,200,1,0,910.7078,0,3,735935.66608959,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
30,1,912.4001,1,437,2761,2975,4263,505,-12.8,200,1,1,919.0856,1,3,735935.666115742,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
31,0,921.799,0,936,1551,2975,4263,507,-10.5,200,0,0,922.6921,1,1,735935.666224526,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
32,0,925.6802,0,936,1551,2975,4263,508,-12.8,200,0,0,926.6427,1,3,735935.666269447,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
33,0,930.4237,0,936,1551,2975,4263,501,-8.3,200,0,0,931.5302,1,0,735935.666324348,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
34,0,935.4784,0,437,2761,2975,4263,509,-15,200,1,1,937.2335,1,3,735935.666382852,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
35,0,939.5853,0,936,1551,2975,4263,511,-12.8,200,0,0,940.6622,1,0,735935.666430385,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
36,0,948.2985,1,437,2761,2975,4263,510,-8.3,200,1,1,953.8411,1,4,735935.666531233,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
37,0,956.1128,0,437,2761,2975,4263,503,-15,200,1,1,958.0113,1,5,735935.666621676,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
38,0,960.9579,0,437,2761,2975,4263,504,-15,200,1,1,963.2301,1,4,735935.666677754,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
39,0,970.8539,0,936,1551,2975,4263,503,-6,200,0,0,971.68,1,4,735935.666792291,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
40,0,975.118,0,437,2761,2975,4263,502,-8.3,200,1,1,977.3901,1,1,735935.666841644,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
41,0,983.8591,1,437,2761,2975,4263,505,-12.8,200,1,0,985.8677,0,1,735935.666942814,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
42,1,988.3541,1,437,2761,2975,4263,505,-12.8,200,1,1,991.5891,1,1,735935.666994839,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
43,0,999.6384,0,437,2761,2975,4263,507,-8.3,200,1,1,1001.1073,1,0,735935.667125445,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
44,0,1011.3461,0,437,2761,2975,4263,501,-12.8,200,1,0,1011.9844,0,5,735935.66726095,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
45,1,1017.5165,0,437,2761,2975,4263,501,-12.8,200,1,1,1019.6317,1,5,735935.667332367,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
46,0,1026.4202,0,437,2761,2975,4263,511,-6,200,1,0,1027.3248,0,0,735935.667435419,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
47,1,1030.7616,1,437,2761,2975,4263,511,-6,200,1,1,1034.0667,1,0,735935.667485667,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
48,0,1038.2865,0,437,2761,2975,4263,506,-10.5,200,1,0,1039.126,0,2,735935.66757276,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
49,1,1041.0362,0,437,2761,2975,4263,506,-10.5,200,1,0,1042.2537,0,2,735935.667604586,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
50,1,1044.3365,0,437,2761,2975,4263,506,-10.5,200,1,1,1046.5057,1,2,735935.667642784,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
51,0,1048.8418,1,936,1551,2975,4263,508,-15,200,0,0,1051.2622,1,4,735935.667694928,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
52,0,1054.8281,1,936,1551,2975,4263,509,-6,200,0,0,1060.003,1,5,735935.667764214,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
53,0,1063.2811,1,936,1551,2975,4263,504,-8.3,200,0,1,1067.0627,0,3,735935.66786205,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
54,1,1069.1217,1,936,1551,2975,4263,504,-8.3,200,0,0,1071.54,1,3,735935.667929649,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
55,0,1075.1372,0,437,2761,2975,4263,508,-8.3,200,1,1,1079.8857,1,3,735935.667999273,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
56,0,1081.24,0,437,2761,2975,4263,510,-10.5,200,1,0,1082.1906,0,0,735935.668069907,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
57,1,1085.6231,0,437,2761,2975,4263,510,-10.5,200,1,1,1088.2024,1,0,735935.668120638,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
58,0,1104.3594,1,936,1551,2975,4263,504,-10.5,200,0,0,1106.563,1,5,735935.668337493,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
59,0,1110.1164,0,936,1551,2975,4263,502,-12.8,200,0,0,1111.0195,1,2,735935.668404125,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
60,0,1114.5585,1,936,1551,2975,4263,511,-8.3,200,0,0,1117.4361,1,1,735935.668455538,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
61,0,1121.6476,0,437,2761,2975,4263,503,-15,200,1,1,1126.3765,1,1,735935.668537588,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
62,0,1129.3111,0,437,2761,2975,4263,501,-15,200,1,1,1131.7166,1,0,735935.668626286,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
63,0,1134.2141,0,936,1551,2975,4263,507,-6,200,0,0,1135.0355,1,2,735935.668683034,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
64,0,1138.8009,1,437,2761,2975,4263,509,-10.5,200,1,0,1143.1875,0,5,735935.668736122,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
65,1,1146.3739,1,437,2761,2975,4263,509,-10.5,200,1,1,1149.7243,1,5,735935.668823772,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
66,0,1161.5601,1,936,1551,2975,4263,506,-15,200,0,0,1165.3671,1,1,735935.668999538,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
67,0,1169.2161,1,936,1551,2975,4263,508,-15,200,0,0,1172.3982,1,3,735935.669088149,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
68,0,1176.1082,0,936,1551,2975,4263,503,-10.5,200,0,0,1176.7956,1,4,735935.669167919,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
69,0,1180.4061,1,936,1551,2975,4263,507,-15,200,0,0,1182.7104,1,5,735935.669217663,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
70,0,1185.9684,0,437,2761,2975,4263,504,-12.8,200,1,0,1186.9856,0,2,735935.669282042,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
71,1,1189.455,1,437,2761,2975,4263,504,-12.8,200,1,1,1197.5406,1,2,735935.669322396,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
72,0,1199.2269,1,936,1551,2975,4263,505,-8.3,200,0,0,1201.835,1,5,735935.669435497,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
73,0,1205.328,1,936,1551,2975,4263,501,-12.8,200,0,0,1207.5971,1,4,735935.669506111,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
74,0,1211.4792,0,437,2761,2975,4263,509,-10.5,200,1,1,1213.6722,1,1,735935.669577306,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
75,0,1223.5243,0,437,2761,2975,4263,506,-10.5,200,1,1,1226.0635,1,4,735935.669716717,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
76,0,1233.4976,1,437,2761,2975,4263,502,-15,200,1,0,1238.6233,0,2,735935.669832148,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
77,1,1240.5409,1,437,2761,2975,4263,502,-15,200,1,1,1249.0972,1,2,735935.669913668,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
78,0,1251.5641,1,936,1551,2975,4263,510,-10.5,200,0,0,1253.4352,1,2,735935.670041251,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
79,0,1256.6955,0,437,2761,2975,4263,510,-15,200,1,1,1258.7994,1,4,735935.670100642,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
80,0,1265.9397,0,437,2761,2975,4263,501,-8.3,200,1,0,1266.9918,0,4,735935.670207635,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
81,1,1273.5233,0,437,2761,2975,4263,501,-8.3,200,1,1,1274.8582,1,4,735935.670295409,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
82,0,1280.8861,0,437,2761,2975,4263,509,-8.3,200,1,0,1281.73,0,1,735935.670380626,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
83,1,1283.6845,0,437,2761,2975,4263,509,-8.3,200,1,1,1285.2654,1,1,735935.670413015,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
84,0,1292.4427,0,936,1551,2975,4263,506,-8.3,200,0,1,1295.5064,0,3,735935.670514383,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
85,1,1298.1379,1,936,1551,2975,4263,506,-8.3,200,0,0,1298.7344,1,3,735935.6705803,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
86,0,1302.7566,1,437,2761,2975,4263,511,-6,200,1,0,1308.643,0,2,735935.670633757,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
87,1,1310.4724,1,437,2761,2975,4263,511,-6,200,1,0,1312.262,0,2,735935.67072306,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
88,1,1321.132,0,437,2761,2975,4263,511,-6,200,1,1,1323.5229,1,2,735935.670846435,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
89,0,1330.9236,0,936,1551,2975,4263,503,-10.5,200,0,0,1331.8474,1,1,735935.670959764,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
90,0,1335.0638,0,936,1551,2975,4263,502,-15,200,0,0,1335.9974,1,5,735935.671007683,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
91,0,1339.9105,0,936,1551,2975,4263,505,-8.3,200,0,0,1340.8716,1,1,735935.671063779,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
92,0,1344.2888,1,936,1551,2975,4263,504,-10.5,200,0,0,1346.2697,1,5,735935.671114454,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
93,0,1349.4125,0,437,2761,2975,4263,507,-6,200,1,0,1350.4193,0,0,735935.671173756,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
94,1,1354.8878,1,437,2761,2975,4263,507,-6,200,1,0,1360.7633,0,0,735935.671237127,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
95,1,1362.4519,1,437,2761,2975,4263,507,-6,200,1,0,1364.9494,0,0,735935.671324675,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
96,1,1367.3492,0,437,2761,2975,4263,507,-6,200,1,1,1369.4312,1,0,735935.671381357,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
97,0,1371.1737,1,437,2761,2975,4263,509,-10.5,200,1,1,1373.9819,1,3,735935.671425622,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
98,0,1383.5023,1,936,1551,2975,4263,507,-6,200,0,0,1385.392,1,4,735935.671568314,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
99,0,1389.1638,0,437,2761,2975,4263,502,-12.8,200,1,1,1393.0861,1,5,735935.67163384,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
100,0,1397.3863,0,437,2761,2975,4263,505,-12.8,200,1,0,1398.3916,0,2,735935.671729008,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
101,1,1404.3564,1,437,2761,2975,4263,505,-12.8,200,1,1,1406.9591,1,2,735935.671809681,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
102,0,1413.1626,1,437,2761,2975,4263,510,-8.3,200,1,1,1418.0896,1,0,735935.671911604,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
103,0,1421.6759,0,936,1551,2975,4263,504,-8.3,200,0,0,1422.7454,1,2,735935.672010138,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
104,0,1426.2514,1,936,1551,2975,4263,503,-10.5,200,0,0,1428.1346,1,2,735935.672063095,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
105,0,1431.9729,1,936,1551,2975,4263,501,-12.8,200,0,0,1434.0512,1,0,735935.672129316,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
106,0,1438.3769,1,936,1551,2975,4263,506,-12.8,200,0,0,1440.557,1,4,735935.672203436,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
107,0,1444.1914,1,437,2761,2975,4263,508,-15,200,1,1,1451.6096,1,1,735935.672270734,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
108,0,1456.815,1,936,1551,2975,4263,511,-12.8,200,0,0,1458.8913,1,1,735935.67241684,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
109,0,1462.0898,1,936,1551,2975,4263,501,-8.3,200,0,0,1463.8734,1,5,735935.672477891,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
110,0,1467.9936,1,936,1551,2975,4263,509,-10.5,200,0,0,1470.1765,1,4,735935.672546222,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
111,0,1474.8475,1,437,2761,2975,4263,508,-6,200,1,1,1480.3162,1,3,735935.67262555,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12.1524944679139
112,0,1482.3498,0,936,1551,2975,4263,503,-10.5,200,0,0,1484.5192,1,3,735935.672712382,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
113,0,1489.6357,0,936,1551,2975,4263,505,-12.8,200,0,1,1490.6687,0,3,735935.67279671,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
114,1,1496.1266,1,936,1551,2975,4263,505,-12.8,200,0,0,1497.9999,1,3,735935.672871836,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,12
115,0,1501.3685,0,437,2761,2975,4263,502,-10.5,200,1,1,1507.4148,1,5,735935.672932506,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
116,0,1509.3085,0,936,1551,2975,4263,506,-6,200,0,0,1510.1872,1,0,735935.673024404,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
117,0,1513.2962,0,437,2761,2975,4263,510,-12.8,200,1,1,1515.0047,1,0,735935.673070558,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
118,0,1517.2341,1,437,2761,2975,4263,507,-15,200,1,0,1519.5945,0,0,735935.673116135,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
119,1,1530.3651,1,437,2761,2975,4263,507,-15,200,1,0,1532.1684,0,0,735935.673268115,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
120,1,1534.9675,0,437,2761,2975,4263,507,-15,200,1,1,1536.8828,1,0,735935.673321383,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
121,0,1541.0165,1,437,2761,2975,4263,508,-10.5,200,1,1,1545.256,1,4,735935.673391395,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
122,0,1552.3987,0,936,1551,2975,4263,502,-10.5,200,0,0,1553.2604,1,0,735935.673523133,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
123,0,1585.5582,0,437,2761,2975,4263,506,-6,200,1,0,1587.3283,0,4,735935.673906924,02_12_2014 level23_spatial_Magnum 15_44 log.txt,37,13
1,0,10.6182,0,936,1551,2975,4263,502,-15.5,200,0,1,11.9055,0,1,735692.448734007,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
2,1,20.7558,0,936,1551,2975,4263,502,-15.5,200,0,1,21.9126,0,1,735692.44885134,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
3,1,25.2518,0,936,1551,2975,4263,502,-15.5,200,0,0,41.4939,1,1,735692.448903377,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
4,0,48.8989,1,936,1551,2975,4263,511,-11,200,0,1,50.2059,0,5,735692.449177071,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
5,1,58.905,0,936,1551,2975,4263,511,-11,200,0,0,62.0917,1,5,735692.449292882,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
6,0,68.2588,1,936,1551,2975,4263,506,-20,200,0,0,70.2124,1,3,735692.449401144,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
7,0,76.7964,0,936,1551,2975,4263,510,-17.8,200,0,0,79.5138,1,0,735692.449499958,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
8,0,85.2283,0,936,1551,2975,4263,504,-15.5,200,0,0,89.4936,1,3,735692.44959755,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
9,0,99.2745,1,936,1551,2975,4263,507,-11,200,0,1,103.2018,0,2,735692.449760122,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
10,1,112.0419,0,936,1551,2975,4263,507,-11,200,0,0,114.2244,1,2,735692.449907892,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
11,0,120.1348,0,437,2761,2975,4263,508,-15,200,1,1,121.0916,1,3,735692.45000156,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
12,0,124.6658,0,936,1551,2975,4263,501,-20,200,0,0,127.3803,1,1,735692.450054002,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
13,0,133.1922,1,936,1551,2975,4263,503,-13.3,200,0,0,136.7955,1,0,735692.450152687,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
14,0,142.7286,0,936,1551,2975,4263,509,-17.8,200,0,1,144.0458,0,4,735692.450263062,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
15,1,145.6765,0,936,1551,2975,4263,509,-17.8,200,0,0,147.6149,1,4,735692.450297182,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
16,0,154.5714,1,936,1551,2975,4263,505,-11,200,0,0,158.8491,1,4,735692.450400132,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
17,0,165.1151,1,437,2761,2975,4263,509,-6,200,1,0,170.8477,0,1,735692.450522166,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
18,1,172.9589,0,437,2761,2975,4263,509,-6,200,1,1,174.641,1,1,735692.45061295,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
19,0,177.9904,0,437,2761,2975,4263,508,-12.8,200,1,1,178.9736,1,4,735692.450671185,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
20,0,182.7796,1,936,1551,2975,4263,504,-11,200,0,1,185.0217,0,0,735692.450726616,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
21,1,190.3406,0,936,1551,2975,4263,504,-11,200,0,0,192.4927,1,0,735692.450814127,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
22,0,199.1445,1,437,2761,2975,4263,502,-6,200,1,1,201.9944,1,0,735692.450916024,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
23,0,204.9232,0,936,1551,2975,4263,506,-17.8,200,0,0,208.0854,1,1,735692.450982907,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
24,0,213.4332,0,936,1551,2975,4263,511,-17.8,200,0,0,215.3418,1,5,735692.451081403,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
25,0,220.3523,0,936,1551,2975,4263,510,-20,200,0,1,221.3936,0,4,735692.451161485,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
26,1,227.1828,0,936,1551,2975,4263,510,-20,200,0,0,228.7863,1,4,735692.451240542,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
27,0,234.0502,1,437,2761,2975,4263,501,-6,200,1,0,238.4213,0,4,735692.451320025,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
28,1,241.6568,1,437,2761,2975,4263,501,-6,200,1,1,245.2539,1,4,735692.451408065,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
29,0,248.7268,1,936,1551,2975,4263,503,-17.8,200,0,0,251.9476,1,2,735692.451489894,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
30,0,257.4203,1,437,2761,2975,4263,503,-8.3,200,1,1,262.1736,1,1,735692.451590513,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
31,0,265.4591,0,437,2761,2975,4263,506,-10.5,200,1,1,266.2009,1,5,735692.451683554,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
32,0,269.5177,1,936,1551,2975,4263,502,-13.3,200,0,0,271.8511,1,1,735692.451730529,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
33,0,276.5609,0,437,2761,2975,4263,504,-6,200,1,1,279.6498,1,3,735692.451812048,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
34,0,282.7336,1,437,2761,2975,4263,511,-6,200,1,0,285.2944,0,2,735692.451883491,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
35,1,287.4413,0,437,2761,2975,4263,511,-6,200,1,1,289.9116,1,2,735692.451937978,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
36,0,293.6631,0,936,1551,2975,4263,510,-13.3,200,0,1,294.3528,0,4,735692.45200999,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
37,1,297.8107,0,936,1551,2975,4263,510,-13.3,200,0,0,299.6756,1,4,735692.452057994,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
38,0,306.2427,1,936,1551,2975,4263,505,-17.8,200,0,0,311.0768,1,3,735692.452155587,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
39,0,316.1551,1,936,1551,2975,4263,501,-13.3,200,0,0,320.3285,1,2,735692.452270314,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
40,0,326.0015,1,437,2761,2975,4263,507,-12.8,200,1,1,328.7678,1,3,735692.452384277,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
41,0,332.0437,0,936,1551,2975,4263,509,-15.5,200,0,0,334.4212,1,2,735692.45245421,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
42,0,339.7031,0,437,2761,2975,4263,506,-15,200,1,0,341.9661,0,0,735692.45254286,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
43,1,345.1288,0,437,2761,2975,4263,506,-15,200,1,0,347.5588,0,0,735692.452605657,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
44,1,349.4234,1,437,2761,2975,4263,506,-15,200,1,1,352.1364,1,0,735692.452655363,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
45,0,355.471,1,437,2761,2975,4263,502,-15,200,1,1,355.7766,1,5,735692.452725359,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
46,0,362.1649,0,437,2761,2975,4263,511,-8.3,200,1,1,364.8987,1,3,735692.452802835,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
47,0,368.1544,1,437,2761,2975,4263,508,-8.3,200,1,1,371.0237,1,4,735692.452872157,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
48,0,374.1694,1,437,2761,2975,4263,503,-10.5,200,1,0,379.3474,0,4,735692.452941776,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
49,1,381.408,1,437,2761,2975,4263,503,-10.5,200,1,1,384.9779,1,4,735692.453025556,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
50,0,388.297,1,437,2761,2975,4263,504,-10.5,200,1,1,391.1549,1,3,735692.453105289,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
51,0,394.9446,1,437,2761,2975,4263,507,-10.5,200,1,1,397.4841,1,2,735692.453182229,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
52,0,400.728,0,936,1551,2975,4263,510,-11,200,0,0,411.3686,1,1,735692.453249167,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
53,0,417.6443,1,936,1551,2975,4263,501,-11,200,0,0,422.1717,1,3,735692.453444957,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
54,0,427.4917,0,437,2761,2975,4263,505,-15,200,1,1,428.7685,1,1,735692.453558932,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
55,0,431.936,0,936,1551,2975,4263,506,-15.5,200,0,0,433.7709,1,4,735692.45361037,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
56,0,438.3803,0,437,2761,2975,4263,511,-8.3,200,1,1,439.4972,1,0,735692.453684957,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
57,0,443.2067,0,437,2761,2975,4263,501,-15,200,1,1,444.0603,1,4,735692.453740818,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
58,0,447.6129,1,437,2761,2975,4263,510,-6,200,1,1,450.5029,1,5,735692.453791816,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
59,0,453.8963,0,437,2761,2975,4263,508,-12.8,200,1,0,455.8488,0,2,735692.453864541,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
60,1,458.3954,1,437,2761,2975,4263,508,-12.8,200,1,1,461.111,1,2,735692.453916613,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
61,0,464.7514,1,437,2761,2975,4263,504,-8.3,200,1,1,467.344,1,5,735692.453990178,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
62,0,470.6737,0,936,1551,2975,4263,505,-15.5,200,0,0,472.3658,1,5,735692.454058723,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
63,0,477.7278,1,437,2761,2975,4263,502,-15,200,1,1,481.2134,1,2,735692.454140368,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
64,0,484.3189,1,437,2761,2975,4263,503,-8.3,200,1,1,487.1837,1,2,735692.454216654,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
65,0,490.211,1,936,1551,2975,4263,509,-13.3,200,0,1,493.6346,0,3,735692.45428485,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
66,1,499.4873,1,936,1551,2975,4263,509,-13.3,200,0,0,503.3952,1,3,735692.454392214,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
67,0,507.7718,1,437,2761,2975,4263,504,-12.8,200,1,1,511.119,1,5,735692.4544881,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
68,0,514.0673,0,437,2761,2975,4263,511,-10.5,200,1,0,515.8273,0,1,735692.454560964,03_04_2014 level23_spatial_Magnum 10_46 log.txt,37,37
