Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,Mask,originalFile,LeftTemperature,RightTemperature
75,0,382.9356,0,936,1551,2975,4263,510,-6.0,200,1,0,383.0185,0,1,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
76,1,386.2503,1,936,1551,2975,4263,510,-6.0,200,1,1,386.947,1,1,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
77,0,390.075,1,437,2761,2975,4263,511,-6.0,200,0,1,392.6248,0,1,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
78,1,396.8261,0,437,2761,2975,4263,511,-6.0,200,0,0,398.0237,1,1,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
79,0,400.9701,1,437,2761,2975,4263,504,-15.0,200,0,1,402.9119,0,4,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
80,1,404.4435,0,437,2761,2975,4263,504,-15.0,200,0,0,405.9896,1,4,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
81,0,410.3294,1,437,2761,2975,4263,507,-8.3,200,0,1,412.2383,0,4,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
82,1,422.8329,0,437,2761,2975,4263,507,-8.3,200,0,0,424.1265,1,4,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
83,0,428.5182,1,437,2761,2975,4263,502,-12.8,200,0,1,430.5221,0,5,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
84,1,436.2382,1,437,2761,2975,4263,502,-12.8,200,0,0,438.142,1,5,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
85,0,441.8097,0,936,1551,2975,4263,506,-8.3,200,1,1,442.8186,1,4,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
86,0,444.8415,0,437,2761,2975,4263,504,-12.8,200,0,0,446.1613,1,5,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
87,0,449.7796,0,936,1551,2975,4263,509,-12.8,200,1,1,450.5102,1,2,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
88,0,454.0991,0,936,1551,2975,4263,503,-12.8,200,1,1,454.8238,1,5,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
89,0,457.5344,1,936,1551,2975,4263,511,-15.0,200,1,1,458.4342,1,0,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
90,0,461.8041,0,437,2761,2975,4263,510,-8.3,200,0,0,463.5744,1,2,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
91,0,481.2099,1,936,1551,2975,4263,507,-10.5,200,1,1,483.7546,1,4,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
92,0,486.5548,0,936,1551,2975,4263,505,-10.5,200,1,1,487.352,1,0,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
93,0,490.7319,0,936,1551,2975,4263,501,-12.8,200,1,1,492.315,1,1,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
94,0,495.8998,0,437,2761,2975,4263,502,-10.5,200,0,1,496.7052,0,1,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
95,1,501.5276,0,437,2761,2975,4263,502,-10.5,200,0,0,502.3342,1,1,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
96,0,505.976,0,437,2761,2975,4263,506,-8.3,200,0,0,507.1148,1,5,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
97,0,510.5034,1,437,2761,2975,4263,501,-6.0,200,0,1,512.5208,0,2,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
98,1,593.6726,1,437,2761,2975,4263,501,-6.0,200,0,1,600.4626,0,2,,08_07_2014 level23_spatial_Mini 17_43 log.txt,37,37
1,0,432.7522,0,936,1551,2975,4263,501,-10.5,200,1,1,434.6903,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
2,0,439.4534,0,936,1551,2975,4263,507,-12.8,200,1,0,441.03,0,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
3,1,445.073,0,936,1551,2975,4263,507,-12.8,200,1,1,445.8297,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
4,0,450.2724,0,936,1551,2975,4263,503,-15.0,200,1,1,450.6193,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
5,0,457.5433,0,437,2761,2975,4263,509,-15.0,200,0,1,458.0639,0,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
6,1,466.2414,1,437,2761,2975,4263,509,-15.0,200,0,1,469.5377,0,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
7,1,478.5316,0,437,2761,2975,4263,509,-15.0,200,0,1,479.3933,0,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
8,1,485.0734,0,437,2761,2975,4263,509,-15.0,200,0,1,487.5977,0,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
9,1,492.0925,1,437,2761,2975,4263,509,-15.0,200,0,0,493.6585,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
10,0,499.1909,1,437,2761,2975,4263,510,-15.0,200,0,1,503.1022,0,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
11,1,509.9695,0,437,2761,2975,4263,510,-15.0,200,0,0,511.6133,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
12,0,516.4716,0,936,1551,2975,4263,505,-12.8,200,1,1,517.0518,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
13,0,520.5149,1,437,2761,2975,4263,502,-15.0,200,0,0,522.9939,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
14,0,527.3352,0,936,1551,2975,4263,508,-10.5,200,1,1,527.975,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
15,0,531.8414,0,437,2761,2975,4263,506,-12.8,200,0,1,532.9551,0,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
16,1,535.7131,1,437,2761,2975,4263,506,-12.8,200,0,1,537.7266,0,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
17,1,542.1778,0,437,2761,2975,4263,506,-12.8,200,0,0,543.6011,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
18,0,549.9512,0,437,2761,2975,4263,504,-8.3,200,0,1,550.2903,0,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
19,1,554.2041,1,437,2761,2975,4263,504,-8.3,200,0,0,556.8272,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
20,0,562.6482,0,437,2761,2975,4263,503,-10.5,200,0,1,563.4637,0,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
21,1,567.4624,1,437,2761,2975,4263,503,-10.5,200,0,1,569.97,0,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
22,1,573.7493,0,437,2761,2975,4263,503,-10.5,200,0,0,574.0722,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
23,0,579.4308,1,936,1551,2975,4263,504,-6.0,200,1,1,580.7003,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
24,0,583.8365,0,936,1551,2975,4263,502,-6.0,200,1,1,584.2655,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
25,0,588.6607,1,936,1551,2975,4263,501,-6.0,200,1,1,589.0114,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
26,0,592.4074,1,936,1551,2975,4263,507,-8.3,200,1,1,592.8715,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
27,0,596.7872,0,437,2761,2975,4263,509,-6.0,200,0,1,597.432,0,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
28,1,602.2028,1,437,2761,2975,4263,509,-6.0,200,0,0,603.6579,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
29,0,607.7368,0,936,1551,2975,4263,510,-10.5,200,1,1,608.7616,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
30,0,611.9691,1,936,1551,2975,4263,511,-15.0,200,1,1,612.2488,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
31,0,615.4654,0,936,1551,2975,4263,506,-6.0,200,1,1,615.8394,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
32,0,618.7338,0,437,2761,2975,4263,505,-6.0,200,0,1,619.3678,0,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
33,1,622.9603,0,437,2761,2975,4263,505,-6.0,200,0,0,624.1527,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
34,0,630.224,1,936,1551,2975,4263,504,-15.0,200,1,1,631.5414,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
35,0,634.8907,0,936,1551,2975,4263,503,-12.8,200,1,1,635.567,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
36,0,639.0462,1,437,2761,2975,4263,507,-15.0,200,0,0,640.6006,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
37,0,644.9727,1,936,1551,2975,4263,505,-10.5,200,1,1,646.2578,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
38,0,649.3106,1,437,2761,2975,4263,506,-10.5,200,0,0,649.8781,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
39,0,654.1337,0,936,1551,2975,4263,508,-12.8,200,1,0,654.6369,0,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
40,1,661.6664,0,936,1551,2975,4263,508,-12.8,200,1,1,661.8334,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
41,0,666.64,1,437,2761,2975,4263,501,-10.5,200,0,1,667.4639,0,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
42,1,670.8913,1,437,2761,2975,4263,501,-10.5,200,0,1,672.0744,0,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
43,1,676.1325,1,437,2761,2975,4263,501,-10.5,200,0,0,677.1246,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
44,0,682.3708,0,936,1551,2975,4263,509,-6.0,200,1,0,682.8412,0,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
45,1,687.4855,0,936,1551,2975,4263,509,-6.0,200,1,1,688.0477,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
46,0,694.4117,1,936,1551,2975,4263,510,-12.8,200,1,1,694.7343,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
47,0,698.3878,1,437,2761,2975,4263,502,-6.0,200,0,0,699.4084,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
48,0,704.8599,0,936,1551,2975,4263,511,-15.0,200,1,1,705.647,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
49,0,709.0426,1,437,2761,2975,4263,509,-6.0,200,0,0,711.2071,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
50,0,715.8228,0,936,1551,2975,4263,505,-8.3,200,1,1,716.9135,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
51,0,722.0512,0,936,1551,2975,4263,504,-6.0,200,1,1,723.6042,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
52,0,727.6986,0,437,2761,2975,4263,506,-15.0,200,0,0,728.3677,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
53,0,734.1814,0,936,1551,2975,4263,510,-10.5,200,1,1,735.4852,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
54,0,739.0423,1,437,2761,2975,4263,502,-6.0,200,0,1,740.5815,0,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
55,1,744.5699,1,437,2761,2975,4263,502,-6.0,200,0,1,745.6906,0,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
56,1,750.1204,0,437,2761,2975,4263,502,-6.0,200,0,0,751.249,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
57,0,756.8942,0,437,2761,2975,4263,501,-15.0,200,0,1,757.8748,0,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
58,1,761.8956,1,437,2761,2975,4263,501,-15.0,200,0,0,763.3309,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
59,0,769.965,1,936,1551,2975,4263,508,-15.0,200,1,1,773.1755,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
60,0,777.0533,1,437,2761,2975,4263,503,-8.3,200,0,0,779.554,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
61,0,784.312,1,437,2761,2975,4263,501,-12.8,200,0,1,788.8436,0,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
62,1,792.2373,0,437,2761,2975,4263,501,-12.8,200,0,1,793.2196,0,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
63,1,796.9621,0,437,2761,2975,4263,501,-12.8,200,0,0,798.619,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
64,0,805.6883,1,936,1551,2975,4263,510,-8.3,200,1,1,806.3848,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
65,0,809.9688,1,437,2761,2975,4263,504,-12.8,200,0,1,813.5381,0,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
66,1,815.5797,0,437,2761,2975,4263,504,-12.8,200,0,0,816.8323,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
67,0,823.3619,0,437,2761,2975,4263,509,-10.5,200,0,1,824.9866,0,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
68,1,828.4271,0,437,2761,2975,4263,509,-10.5,200,0,1,829.626,0,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
69,1,833.5627,1,437,2761,2975,4263,509,-10.5,200,0,0,836.7247,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
70,0,841.0048,0,437,2761,2975,4263,506,-12.8,200,0,1,842.578,0,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
71,1,849.3983,0,437,2761,2975,4263,506,-12.8,200,0,1,850.1528,0,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
72,1,855.6547,0,437,2761,2975,4263,506,-12.8,200,0,0,857.3649,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
73,0,862.51,0,437,2761,2975,4263,511,-8.3,200,0,0,863.9145,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
74,0,868.7499,1,936,1551,2975,4263,505,-8.3,200,1,1,869.202,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
75,0,873.2151,1,437,2761,2975,4263,507,-12.8,200,0,1,876.6619,0,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
76,1,880.6751,1,437,2761,2975,4263,507,-12.8,200,0,0,883.5888,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
77,0,888.3389,1,936,1551,2975,4263,503,-10.5,200,1,1,889.4561,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
78,0,892.3357,1,437,2761,2975,4263,508,-10.5,200,0,0,896.7107,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
79,0,899.282,1,437,2761,2975,4263,501,-10.5,200,0,0,901.9096,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
80,0,906.6986,0,936,1551,2975,4263,506,-12.8,200,1,1,907.5944,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
81,0,910.8981,0,437,2761,2975,4263,508,-12.8,200,0,1,912.4574,0,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
82,1,915.9831,1,437,2761,2975,4263,508,-12.8,200,0,0,918.8228,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
83,0,925.7388,0,936,1551,2975,4263,510,-15.0,200,1,1,927.0528,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
84,0,930.2926,0,437,2761,2975,4263,505,-8.3,200,0,1,930.9717,0,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
85,1,935.2827,1,437,2761,2975,4263,505,-8.3,200,0,0,936.7187,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
86,0,940.7186,1,437,2761,2975,4263,511,-6.0,200,0,1,945.9199,0,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
87,1,949.5291,0,437,2761,2975,4263,511,-6.0,200,0,1,951.2805,0,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
88,1,955.087,0,437,2761,2975,4263,511,-6.0,200,0,0,956.2376,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
89,0,961.3918,1,437,2761,2975,4263,502,-8.3,200,0,0,962.5075,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
90,0,968.6324,0,437,2761,2975,4263,509,-8.3,200,0,1,972.0223,0,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
91,1,979.3296,1,437,2761,2975,4263,509,-8.3,200,0,0,981.711,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
92,0,986.1822,0,936,1551,2975,4263,507,-8.3,200,1,0,987.5594,0,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
93,1,991.2182,1,936,1551,2975,4263,507,-8.3,200,1,1,991.8675,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
94,0,996.0024,0,936,1551,2975,4263,504,-8.3,200,1,1,997.7423,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
95,0,1002.1092,1,437,2761,2975,4263,507,-12.8,200,0,1,1004.3794,0,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
96,1,1008.6879,1,437,2761,2975,4263,507,-12.8,200,0,1,1009.9226,0,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
97,1,1016.3236,1,437,2761,2975,4263,507,-12.8,200,0,0,1019.5531,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
98,0,1023.35,0,437,2761,2975,4263,508,-6.0,200,0,1,1024.3827,0,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
99,1,1028.7147,1,437,2761,2975,4263,508,-6.0,200,0,0,1032.4421,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
100,0,1036.7464,1,936,1551,2975,4263,510,-8.3,200,1,1,1037.6865,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
101,0,1040.5663,0,437,2761,2975,4263,506,-8.3,200,0,1,1042.7274,0,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
102,1,1047.6733,0,437,2761,2975,4263,506,-8.3,200,0,0,1049.4089,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
103,0,1053.7447,0,936,1551,2975,4263,509,-12.8,200,1,1,1054.8879,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
104,0,1058.7893,1,437,2761,2975,4263,501,-15.0,200,0,0,1062.322,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
105,0,1067.3173,1,437,2761,2975,4263,503,-10.5,200,0,1,1068.2528,0,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
106,1,1077.0031,1,437,2761,2975,4263,503,-10.5,200,0,0,1081.0062,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
107,0,1084.7502,0,437,2761,2975,4263,511,-6.0,200,0,1,1085.9971,0,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
108,1,1090.1379,0,437,2761,2975,4263,511,-6.0,200,0,0,1091.0974,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
109,0,1094.2332,1,936,1551,2975,4263,505,-15.0,200,1,1,1094.8796,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
110,0,1098.1966,1,437,2761,2975,4263,502,-12.8,200,0,0,1101.6942,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
111,0,1105.9819,1,437,2761,2975,4263,508,-6.0,200,0,1,1109.711,0,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
112,1,1111.4464,0,437,2761,2975,4263,508,-6.0,200,0,0,1119.5,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
113,0,1123.7364,0,936,1551,2975,4263,509,-12.8,200,1,1,1124.7417,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
114,0,1127.1908,1,437,2761,2975,4263,505,-10.5,200,0,1,1127.7857,0,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
115,1,1135.9438,0,437,2761,2975,4263,505,-10.5,200,0,0,1137.043,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
116,0,1143.4738,1,936,1551,2975,4263,501,-6.0,200,1,1,1144.2082,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
117,0,1147.3296,0,437,2761,2975,4263,506,-6.0,200,0,0,1150.6138,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
118,0,1153.7457,0,936,1551,2975,4263,503,-8.3,200,1,1,1159.5673,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
119,0,1163.271,1,936,1551,2975,4263,502,-10.5,200,1,1,1165.8899,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
120,0,1169.7977,0,936,1551,2975,4263,511,-15.0,200,1,1,1170.6943,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
121,0,1173.6137,1,437,2761,2975,4263,507,-12.8,200,0,1,1176.3325,0,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
122,1,1180.5583,0,437,2761,2975,4263,507,-12.8,200,0,0,1182.0106,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
123,0,1188.4824,0,437,2761,2975,4263,510,-6.0,200,0,1,1189.5466,0,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
124,1,1194.8766,1,437,2761,2975,4263,510,-6.0,200,0,0,1197.9629,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
125,0,1202.1239,0,936,1551,2975,4263,503,-15.0,200,1,1,1203.5972,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
126,0,1206.6198,0,936,1551,2975,4263,507,-12.8,200,1,1,1207.4332,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
127,0,1210.565,0,936,1551,2975,4263,509,-12.8,200,1,1,1211.7697,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
128,0,1215.3573,1,936,1551,2975,4263,506,-12.8,200,1,0,1216.7942,0,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
129,1,1220.3377,0,936,1551,2975,4263,506,-12.8,200,1,1,1221.3319,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
130,0,1224.6377,0,936,1551,2975,4263,504,-10.5,200,1,1,1225.2088,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
131,0,1228.3865,1,437,2761,2975,4263,505,-10.5,200,0,0,1231.567,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
132,0,1237.4199,0,936,1551,2975,4263,501,-6.0,200,1,1,1238.0136,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
133,0,1241.0212,1,437,2761,2975,4263,508,-6.0,200,0,0,1242.7155,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
134,0,1246.548,0,437,2761,2975,4263,502,-8.3,200,0,1,1247.1056,0,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
135,1,1253.9654,1,437,2761,2975,4263,502,-8.3,200,0,0,1254.5597,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
136,0,1263.3403,0,936,1551,2975,4263,510,-10.5,200,1,0,1263.9443,0,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
137,1,1266.8333,1,936,1551,2975,4263,510,-10.5,200,1,1,1267.1503,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
138,0,1270.1352,0,936,1551,2975,4263,509,-10.5,200,1,1,1271.0117,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
139,0,1274.0991,0,437,2761,2975,4263,510,-8.3,200,0,0,1274.6858,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
140,0,1277.8439,0,936,1551,2975,4263,505,-8.3,200,1,1,1278.3935,1,1,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
141,0,1281.8962,0,437,2761,2975,4263,506,-12.8,200,0,0,1283.7935,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
142,0,1287.9412,1,437,2761,2975,4263,511,-15.0,200,0,1,1288.3925,0,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
143,1,1295.231,0,437,2761,2975,4263,511,-15.0,200,0,1,1295.5756,0,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
144,1,1300.9787,1,437,2761,2975,4263,511,-15.0,200,0,0,1301.9885,1,2,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
145,0,1306.1134,0,936,1551,2975,4263,503,-6.0,200,1,1,1308.7044,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
146,0,1311.7787,0,936,1551,2975,4263,502,-10.5,200,1,1,1312.8737,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
147,0,1315.8878,0,437,2761,2975,4263,501,-10.5,200,0,1,1316.6869,0,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
148,1,1322.5505,1,437,2761,2975,4263,501,-10.5,200,0,0,1325.6168,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
149,0,1330.7489,0,936,1551,2975,4263,504,-12.8,200,1,1,1331.6995,1,3,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
150,0,1334.6921,0,936,1551,2975,4263,508,-6.0,200,1,1,1335.6803,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
151,0,1338.6948,1,936,1551,2975,4263,501,-6.0,200,1,1,1339.5118,1,5,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
152,0,1342.2855,0,437,2761,2975,4263,504,-15.0,200,0,1,1351.185,0,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
153,1,1352.7439,0,437,2761,2975,4263,504,-15.0,200,0,0,1353.9643,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
154,0,1357.6784,1,936,1551,2975,4263,506,-8.3,200,1,1,1358.2325,1,4,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
155,0,1361.09,1,437,2761,2975,4263,502,-8.3,200,0,1,1366.4861,0,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
156,1,1376.9635,0,437,2761,2975,4263,502,-8.3,200,0,0,1378.4505,1,0,,23_04_2014 level23_spatial_Mini 11_32 log.txt,37,37
1,0,1.46,0,936,1551,2975,4263,502,-10.5,200,1,0,1.5362,0,1,,13_03_2014 level23_spatial_Mini 16_17 log.txt,37,37
