Condition,Spkr_Rad,nTrials,nCorrect,pCorrect,iteration
Bilateral,1.5707963267948966,132,61,46.21212121212121,823
Control,-1.5707963267948966,132,109,82.57575757575758,823
Control,-1.0471975511965976,132,68,51.515151515151516,823
Control,-0.5235987755982988,132,74,56.060606060606055,823
Control,0.0,132,45,34.090909090909086,823
Control,0.5235987755982988,132,70,53.03030303030303,823
Control,1.0471975511965976,132,80,60.60606060606061,823
Control,1.5707963267948966,132,80,60.60606060606061,823
Bilateral,-1.5707963267948966,132,129,97.72727272727273,824
Bilateral,-1.0471975511965976,132,46,34.84848484848485,824
Bilateral,-0.5235987755982988,132,27,20.454545454545457,824
Bilateral,0.0,132,33,25.0,824
Bilateral,0.5235987755982988,132,55,41.66666666666667,824
Bilateral,1.0471975511965976,132,50,37.878787878787875,824
Bilateral,1.5707963267948966,132,64,48.484848484848484,824
Control,-1.5707963267948966,132,116,87.87878787878788,824
Control,-1.0471975511965976,132,82,62.121212121212125,824
Control,-0.5235987755982988,132,66,50.0,824
Control,0.0,132,50,37.878787878787875,824
Control,0.5235987755982988,132,70,53.03030303030303,824
Control,1.0471975511965976,132,74,56.060606060606055,824
Control,1.5707963267948966,132,73,55.3030303030303,824
Bilateral,-1.5707963267948966,132,125,94.6969696969697,825
Bilateral,-1.0471975511965976,132,45,34.090909090909086,825
Bilateral,-0.5235987755982988,132,36,27.27272727272727,825
Bilateral,0.0,132,28,21.21212121212121,825
Bilateral,0.5235987755982988,132,52,39.39393939393939,825
Bilateral,1.0471975511965976,132,41,31.060606060606062,825
Bilateral,1.5707963267948966,132,52,39.39393939393939,825
Control,-1.5707963267948966,132,106,80.3030303030303,825
Control,-1.0471975511965976,132,81,61.36363636363637,825
Control,-0.5235987755982988,132,81,61.36363636363637,825
Control,0.0,132,48,36.36363636363637,825
Control,0.5235987755982988,132,64,48.484848484848484,825
Control,1.0471975511965976,132,82,62.121212121212125,825
Control,1.5707963267948966,132,70,53.03030303030303,825
Bilateral,-1.5707963267948966,132,128,96.96969696969697,826
Bilateral,-1.0471975511965976,132,48,36.36363636363637,826
Bilateral,-0.5235987755982988,132,36,27.27272727272727,826
Bilateral,0.0,132,43,32.57575757575758,826
Bilateral,0.5235987755982988,132,48,36.36363636363637,826
Bilateral,1.0471975511965976,132,45,34.090909090909086,826
Bilateral,1.5707963267948966,132,71,53.78787878787878,826
Control,-1.5707963267948966,132,102,77.27272727272727,826
Control,-1.0471975511965976,132,78,59.09090909090909,826
Control,-0.5235987755982988,132,70,53.03030303030303,826
Control,0.0,132,38,28.78787878787879,826
Control,0.5235987755982988,132,70,53.03030303030303,826
Control,1.0471975511965976,132,76,57.57575757575758,826
Control,1.5707963267948966,132,79,59.84848484848485,826
Bilateral,-1.5707963267948966,132,130,98.48484848484848,827
Bilateral,-1.0471975511965976,132,37,28.030303030303028,827
Bilateral,-0.5235987755982988,132,43,32.57575757575758,827
Bilateral,0.0,132,38,28.78787878787879,827
Bilateral,0.5235987755982988,132,56,42.42424242424242,827
Bilateral,1.0471975511965976,132,39,29.545454545454547,827
Bilateral,1.5707963267948966,132,72,54.54545454545454,827
Control,-1.5707963267948966,132,111,84.0909090909091,827
Control,-1.0471975511965976,132,78,59.09090909090909,827
Control,-0.5235987755982988,132,67,50.75757575757576,827
Control,0.0,132,38,28.78787878787879,827
Control,0.5235987755982988,132,67,50.75757575757576,827
Control,1.0471975511965976,132,72,54.54545454545454,827
Control,1.5707963267948966,132,83,62.878787878787875,827
Bilateral,-1.5707963267948966,132,129,97.72727272727273,828
Bilateral,-1.0471975511965976,132,43,32.57575757575758,828
Bilateral,-0.5235987755982988,132,29,21.96969696969697,828
Bilateral,0.0,132,42,31.818181818181817,828
Bilateral,0.5235987755982988,132,48,36.36363636363637,828
Bilateral,1.0471975511965976,132,48,36.36363636363637,828
Bilateral,1.5707963267948966,132,62,46.96969696969697,828
Control,-1.5707963267948966,132,113,85.60606060606061,828
Control,-1.0471975511965976,132,73,55.3030303030303,828
Control,-0.5235987755982988,132,73,55.3030303030303,828
Control,0.0,132,40,30.303030303030305,828
Control,0.5235987755982988,132,65,49.24242424242424,828
Control,1.0471975511965976,132,77,58.333333333333336,828
Control,1.5707963267948966,132,79,59.84848484848485,828
Bilateral,-1.5707963267948966,132,129,97.72727272727273,829
Bilateral,-1.0471975511965976,132,47,35.60606060606061,829
Bilateral,-0.5235987755982988,132,39,29.545454545454547,829
Bilateral,0.0,132,36,27.27272727272727,829
Bilateral,0.5235987755982988,132,46,34.84848484848485,829
Bilateral,1.0471975511965976,132,34,25.757575757575758,829
Bilateral,1.5707963267948966,132,57,43.18181818181818,829
Control,-1.5707963267948966,132,114,86.36363636363636,829
Control,-1.0471975511965976,132,76,57.57575757575758,829
Control,-0.5235987755982988,132,67,50.75757575757576,829
Control,0.0,132,43,32.57575757575758,829
Control,0.5235987755982988,132,71,53.78787878787878,829
Control,1.0471975511965976,132,76,57.57575757575758,829
Control,1.5707963267948966,132,84,63.63636363636363,829
Bilateral,-1.5707963267948966,132,131,99.24242424242425,830
Bilateral,-1.0471975511965976,132,40,30.303030303030305,830
Bilateral,-0.5235987755982988,132,34,25.757575757575758,830
Bilateral,0.0,132,33,25.0,830
Bilateral,0.5235987755982988,132,43,32.57575757575758,830
Bilateral,1.0471975511965976,132,40,30.303030303030305,830
Bilateral,1.5707963267948966,132,68,51.515151515151516,830
Control,-1.5707963267948966,132,115,87.12121212121212,830
Control,-1.0471975511965976,132,75,56.81818181818182,830
Control,-0.5235987755982988,132,71,53.78787878787878,830
Control,0.0,132,33,25.0,830
Control,0.5235987755982988,132,67,50.75757575757576,830
Control,1.0471975511965976,132,75,56.81818181818182,830
Control,1.5707963267948966,132,67,50.75757575757576,830
Bilateral,-1.5707963267948966,132,126,95.45454545454545,831
Bilateral,-1.0471975511965976,132,34,25.757575757575758,831
Bilateral,-0.5235987755982988,132,34,25.757575757575758,831
Bilateral,0.0,132,30,22.727272727272727,831
Bilateral,0.5235987755982988,132,53,40.15151515151515,831
Bilateral,1.0471975511965976,132,52,39.39393939393939,831
Bilateral,1.5707963267948966,132,59,44.696969696969695,831
Control,-1.5707963267948966,132,107,81.06060606060606,831
Control,-1.0471975511965976,132,88,66.66666666666666,831
Control,-0.5235987755982988,132,54,40.909090909090914,831
Control,0.0,132,43,32.57575757575758,831
Control,0.5235987755982988,132,63,47.72727272727273,831
Control,1.0471975511965976,132,67,50.75757575757576,831
Control,1.5707963267948966,132,84,63.63636363636363,831
Bilateral,-1.5707963267948966,132,127,96.21212121212122,832
Bilateral,-1.0471975511965976,132,34,25.757575757575758,832
Bilateral,-0.5235987755982988,132,34,25.757575757575758,832
Bilateral,0.0,132,37,28.030303030303028,832
Bilateral,0.5235987755982988,132,45,34.090909090909086,832
Bilateral,1.0471975511965976,132,59,44.696969696969695,832
Bilateral,1.5707963267948966,132,58,43.93939393939394,832
Control,-1.5707963267948966,132,117,88.63636363636364,832
Control,-1.0471975511965976,132,86,65.15151515151516,832
Control,-0.5235987755982988,132,71,53.78787878787878,832
Control,0.0,132,42,31.818181818181817,832
Control,0.5235987755982988,132,74,56.060606060606055,832
Control,1.0471975511965976,132,70,53.03030303030303,832
Control,1.5707963267948966,132,75,56.81818181818182,832
Bilateral,-1.5707963267948966,132,129,97.72727272727273,833
Bilateral,-1.0471975511965976,132,41,31.060606060606062,833
Bilateral,-0.5235987755982988,132,31,23.484848484848484,833
Bilateral,0.0,132,33,25.0,833
Bilateral,0.5235987755982988,132,49,37.121212121212125,833
Bilateral,1.0471975511965976,132,40,30.303030303030305,833
Bilateral,1.5707963267948966,132,68,51.515151515151516,833
Control,-1.5707963267948966,132,109,82.57575757575758,833
Control,-1.0471975511965976,132,85,64.39393939393939,833
Control,-0.5235987755982988,132,67,50.75757575757576,833
Control,0.0,132,45,34.090909090909086,833
Control,0.5235987755982988,132,66,50.0,833
Control,1.0471975511965976,132,83,62.878787878787875,833
Control,1.5707963267948966,132,90,68.18181818181817,833
Bilateral,-1.5707963267948966,132,128,96.96969696969697,834
Bilateral,-1.0471975511965976,132,31,23.484848484848484,834
Bilateral,-0.5235987755982988,132,30,22.727272727272727,834
Bilateral,0.0,132,24,18.181818181818183,834
Bilateral,0.5235987755982988,132,49,37.121212121212125,834
Bilateral,1.0471975511965976,132,54,40.909090909090914,834
Bilateral,1.5707963267948966,132,64,48.484848484848484,834
Control,-1.5707963267948966,132,113,85.60606060606061,834
Control,-1.0471975511965976,132,79,59.84848484848485,834
Control,-0.5235987755982988,132,70,53.03030303030303,834
Control,0.0,132,40,30.303030303030305,834
Control,0.5235987755982988,132,71,53.78787878787878,834
Control,1.0471975511965976,132,84,63.63636363636363,834
Control,1.5707963267948966,132,87,65.9090909090909,834
Bilateral,-1.5707963267948966,132,128,96.96969696969697,835
Bilateral,-1.0471975511965976,132,43,32.57575757575758,835
Bilateral,-0.5235987755982988,132,27,20.454545454545457,835
Bilateral,0.0,132,33,25.0,835
Bilateral,0.5235987755982988,132,50,37.878787878787875,835
Bilateral,1.0471975511965976,132,48,36.36363636363637,835
Bilateral,1.5707963267948966,132,67,50.75757575757576,835
Control,-1.5707963267948966,132,109,82.57575757575758,835
Control,-1.0471975511965976,132,73,55.3030303030303,835
Control,-0.5235987755982988,132,68,51.515151515151516,835
Control,0.0,132,38,28.78787878787879,835
Control,0.5235987755982988,132,65,49.24242424242424,835
Control,1.0471975511965976,132,78,59.09090909090909,835
Control,1.5707963267948966,132,85,64.39393939393939,835
Bilateral,-1.5707963267948966,132,128,96.96969696969697,836
Bilateral,-1.0471975511965976,132,42,31.818181818181817,836
Bilateral,-0.5235987755982988,132,37,28.030303030303028,836
Bilateral,0.0,132,32,24.242424242424242,836
Bilateral,0.5235987755982988,132,50,37.878787878787875,836
Bilateral,1.0471975511965976,132,51,38.63636363636363,836
Bilateral,1.5707963267948966,132,55,41.66666666666667,836
Control,-1.5707963267948966,132,116,87.87878787878788,836
Control,-1.0471975511965976,132,71,53.78787878787878,836
Control,-0.5235987755982988,132,61,46.21212121212121,836
Control,0.0,132,52,39.39393939393939,836
Control,0.5235987755982988,132,62,46.96969696969697,836
Control,1.0471975511965976,132,79,59.84848484848485,836
Control,1.5707963267948966,132,75,56.81818181818182,836
Bilateral,-1.5707963267948966,132,127,96.21212121212122,837
Bilateral,-1.0471975511965976,132,48,36.36363636363637,837
Bilateral,-0.5235987755982988,132,33,25.0,837
Bilateral,0.0,132,39,29.545454545454547,837
Bilateral,0.5235987755982988,132,50,37.878787878787875,837
Bilateral,1.0471975511965976,132,46,34.84848484848485,837
Bilateral,1.5707963267948966,132,66,50.0,837
Control,-1.5707963267948966,132,110,83.33333333333334,837
Control,-1.0471975511965976,132,74,56.060606060606055,837
Control,-0.5235987755982988,132,74,56.060606060606055,837
Control,0.0,132,45,34.090909090909086,837
Control,0.5235987755982988,132,69,52.27272727272727,837
Control,1.0471975511965976,132,75,56.81818181818182,837
Control,1.5707963267948966,132,79,59.84848484848485,837
Bilateral,-1.5707963267948966,132,127,96.21212121212122,838
Bilateral,-1.0471975511965976,132,31,23.484848484848484,838
Bilateral,-0.5235987755982988,132,29,21.96969696969697,838
Bilateral,0.0,132,33,25.0,838
Bilateral,0.5235987755982988,132,60,45.45454545454545,838
Bilateral,1.0471975511965976,132,52,39.39393939393939,838
Bilateral,1.5707963267948966,132,55,41.66666666666667,838
Control,-1.5707963267948966,132,112,84.84848484848484,838
Control,-1.0471975511965976,132,75,56.81818181818182,838
Control,-0.5235987755982988,132,70,53.03030303030303,838
Control,0.0,132,44,33.33333333333333,838
Control,0.5235987755982988,132,71,53.78787878787878,838
Control,1.0471975511965976,132,71,53.78787878787878,838
Control,1.5707963267948966,132,78,59.09090909090909,838
Bilateral,-1.5707963267948966,132,128,96.96969696969697,839
Bilateral,-1.0471975511965976,132,35,26.515151515151516,839
Bilateral,-0.5235987755982988,132,32,24.242424242424242,839
Bilateral,0.0,132,28,21.21212121212121,839
Bilateral,0.5235987755982988,132,51,38.63636363636363,839
Bilateral,1.0471975511965976,132,42,31.818181818181817,839
Bilateral,1.5707963267948966,132,64,48.484848484848484,839
Control,-1.5707963267948966,132,117,88.63636363636364,839
Control,-1.0471975511965976,132,84,63.63636363636363,839
Control,-0.5235987755982988,132,61,46.21212121212121,839
Control,0.0,132,39,29.545454545454547,839
Control,0.5235987755982988,132,63,47.72727272727273,839
Control,1.0471975511965976,132,67,50.75757575757576,839
Control,1.5707963267948966,132,80,60.60606060606061,839
Bilateral,-1.5707963267948966,132,127,96.21212121212122,840
Bilateral,-1.0471975511965976,132,41,31.060606060606062,840
Bilateral,-0.5235987755982988,132,38,28.78787878787879,840
Bilateral,0.0,132,31,23.484848484848484,840
Bilateral,0.5235987755982988,132,50,37.878787878787875,840
Bilateral,1.0471975511965976,132,47,35.60606060606061,840
Bilateral,1.5707963267948966,132,63,47.72727272727273,840
Control,-1.5707963267948966,132,110,83.33333333333334,840
Control,-1.0471975511965976,132,66,50.0,840
Control,-0.5235987755982988,132,57,43.18181818181818,840
Control,0.0,132,45,34.090909090909086,840
Control,0.5235987755982988,132,70,53.03030303030303,840
Control,1.0471975511965976,132,78,59.09090909090909,840
Control,1.5707963267948966,132,85,64.39393939393939,840
Bilateral,-1.5707963267948966,132,127,96.21212121212122,841
Bilateral,-1.0471975511965976,132,40,30.303030303030305,841
Bilateral,-0.5235987755982988,132,36,27.27272727272727,841
Bilateral,0.0,132,26,19.696969696969695,841
Bilateral,0.5235987755982988,132,48,36.36363636363637,841
Bilateral,1.0471975511965976,132,36,27.27272727272727,841
Bilateral,1.5707963267948966,132,60,45.45454545454545,841
Control,-1.5707963267948966,132,113,85.60606060606061,841
Control,-1.0471975511965976,132,68,51.515151515151516,841
Control,-0.5235987755982988,132,65,49.24242424242424,841
Control,0.0,132,45,34.090909090909086,841
Control,0.5235987755982988,132,69,52.27272727272727,841
Control,1.0471975511965976,132,71,53.78787878787878,841
Control,1.5707963267948966,132,78,59.09090909090909,841
Bilateral,-1.5707963267948966,132,128,96.96969696969697,842
Bilateral,-1.0471975511965976,132,40,30.303030303030305,842
Bilateral,-0.5235987755982988,132,33,25.0,842
Bilateral,0.0,132,34,25.757575757575758,842
Bilateral,0.5235987755982988,132,51,38.63636363636363,842
Bilateral,1.0471975511965976,132,47,35.60606060606061,842
Bilateral,1.5707963267948966,132,59,44.696969696969695,842
Control,-1.5707963267948966,132,118,89.39393939393939,842
Control,-1.0471975511965976,132,80,60.60606060606061,842
Control,-0.5235987755982988,132,73,55.3030303030303,842
Control,0.0,132,47,35.60606060606061,842
Control,0.5235987755982988,132,62,46.96969696969697,842
Control,1.0471975511965976,132,81,61.36363636363637,842
Control,1.5707963267948966,132,85,64.39393939393939,842
Bilateral,-1.5707963267948966,132,129,97.72727272727273,843
Bilateral,-1.0471975511965976,132,45,34.090909090909086,843
Bilateral,-0.5235987755982988,132,29,21.96969696969697,843
Bilateral,0.0,132,21,15.909090909090908,843
Bilateral,0.5235987755982988,132,49,37.121212121212125,843
Bilateral,1.0471975511965976,132,38,28.78787878787879,843
Bilateral,1.5707963267948966,132,65,49.24242424242424,843
Control,-1.5707963267948966,132,106,80.3030303030303,843
Control,-1.0471975511965976,132,71,53.78787878787878,843
Control,-0.5235987755982988,132,64,48.484848484848484,843
Control,0.0,132,46,34.84848484848485,843
Control,0.5235987755982988,132,69,52.27272727272727,843
Control,1.0471975511965976,132,74,56.060606060606055,843
Control,1.5707963267948966,132,73,55.3030303030303,843
Bilateral,-1.5707963267948966,132,126,95.45454545454545,844
Bilateral,-1.0471975511965976,132,36,27.27272727272727,844
Bilateral,-0.5235987755982988,132,27,20.454545454545457,844
Bilateral,0.0,132,37,28.030303030303028,844
Bilateral,0.5235987755982988,132,52,39.39393939393939,844
Bilateral,1.0471975511965976,132,42,31.818181818181817,844
Bilateral,1.5707963267948966,132,51,38.63636363636363,844
Control,-1.5707963267948966,132,116,87.87878787878788,844
Control,-1.0471975511965976,132,83,62.878787878787875,844
Control,-0.5235987755982988,132,76,57.57575757575758,844
Control,0.0,132,48,36.36363636363637,844
Control,0.5235987755982988,132,66,50.0,844
