Condition,spkr_hemifield,nTrials,nCorrect,pCorrect,iteration
Bilateral,R,207,82,39.61352657004831,816
Control,L,207,131,63.28502415458937,816
Control,R,207,124,59.90338164251207,816
Left,L,207,140,67.6328502415459,816
Left,R,207,77,37.19806763285024,816
Right,L,207,116,56.038647342995176,816
Right,R,207,95,45.893719806763286,816
Bilateral,L,207,101,48.792270531400966,817
Bilateral,R,207,92,44.44444444444444,817
Control,L,207,133,64.25120772946859,817
Control,R,207,104,50.24154589371981,817
Left,L,207,146,70.53140096618358,817
Left,R,207,69,33.33333333333333,817
Right,L,207,104,50.24154589371981,817
Right,R,207,101,48.792270531400966,817
Bilateral,L,207,96,46.3768115942029,818
Bilateral,R,207,87,42.028985507246375,818
Control,L,207,128,61.83574879227053,818
Control,R,207,109,52.65700483091788,818
Left,L,207,119,57.48792270531401,818
Left,R,207,75,36.231884057971016,818
Right,L,207,123,59.42028985507246,818
Right,R,207,97,46.85990338164252,818
Bilateral,L,207,109,52.65700483091788,819
Bilateral,R,207,78,37.68115942028986,819
Control,L,207,135,65.21739130434783,819
Control,R,207,109,52.65700483091788,819
Left,L,207,137,66.18357487922705,819
Left,R,207,73,35.26570048309179,819
Right,L,207,113,54.589371980676326,819
Right,R,207,94,45.410628019323674,819
Bilateral,L,207,106,51.20772946859904,820
Bilateral,R,207,86,41.54589371980676,820
Control,L,207,133,64.25120772946859,820
Control,R,207,117,56.52173913043478,820
Left,L,207,140,67.6328502415459,820
Left,R,207,71,34.29951690821256,820
Right,L,207,117,56.52173913043478,820
Right,R,207,107,51.690821256038646,820
Bilateral,L,207,103,49.75845410628019,821
Bilateral,R,207,68,32.850241545893724,821
Control,L,207,131,63.28502415458937,821
Control,R,207,109,52.65700483091788,821
Left,L,207,129,62.31884057971014,821
Left,R,207,87,42.028985507246375,821
Right,L,207,113,54.589371980676326,821
Right,R,207,97,46.85990338164252,821
Bilateral,L,207,111,53.62318840579711,822
Bilateral,R,207,91,43.96135265700483,822
Control,L,207,132,63.76811594202898,822
Control,R,207,114,55.072463768115945,822
Left,L,207,129,62.31884057971014,822
Left,R,207,80,38.64734299516908,822
Right,L,207,118,57.00483091787439,822
Right,R,207,106,51.20772946859904,822
Bilateral,L,207,98,47.34299516908212,823
Bilateral,R,207,76,36.71497584541063,823
Control,L,207,138,66.66666666666666,823
Control,R,207,115,55.55555555555556,823
Left,L,207,143,69.08212560386472,823
Left,R,207,86,41.54589371980676,823
Right,L,207,121,58.454106280193244,823
Right,R,207,97,46.85990338164252,823
Bilateral,L,207,103,49.75845410628019,824
Bilateral,R,207,80,38.64734299516908,824
Control,L,207,138,66.66666666666666,824
Control,R,207,119,57.48792270531401,824
Left,L,207,141,68.11594202898551,824
Left,R,207,59,28.502415458937197,824
Right,L,207,114,55.072463768115945,824
Right,R,207,93,44.927536231884055,824
Bilateral,L,207,101,48.792270531400966,825
Bilateral,R,207,91,43.96135265700483,825
Control,L,207,136,65.70048309178745,825
Control,R,207,117,56.52173913043478,825
Left,L,207,136,65.70048309178745,825
Left,R,207,88,42.51207729468599,825
Right,L,207,120,57.971014492753625,825
Right,R,207,93,44.927536231884055,825
Bilateral,L,207,106,51.20772946859904,826
Bilateral,R,207,86,41.54589371980676,826
Control,L,207,139,67.14975845410628,826
Control,R,207,110,53.14009661835749,826
Left,L,207,139,67.14975845410628,826
Left,R,207,78,37.68115942028986,826
Right,L,207,113,54.589371980676326,826
Right,R,207,95,45.893719806763286,826
Bilateral,L,207,113,54.589371980676326,827
Bilateral,R,207,84,40.57971014492754,827
Control,L,207,138,66.66666666666666,827
Control,R,207,117,56.52173913043478,827
Left,L,207,119,57.48792270531401,827
Left,R,207,77,37.19806763285024,827
Right,L,207,111,53.62318840579711,827
Right,R,207,107,51.690821256038646,827
Bilateral,L,207,103,49.75845410628019,828
Bilateral,R,207,79,38.164251207729464,828
Control,L,207,131,63.28502415458937,828
Control,R,207,119,57.48792270531401,828
Left,L,207,144,69.56521739130434,828
Left,R,207,82,39.61352657004831,828
Right,L,207,117,56.52173913043478,828
Right,R,207,110,53.14009661835749,828
Bilateral,L,207,97,46.85990338164252,829
Bilateral,R,207,83,40.09661835748793,829
Control,L,207,134,64.73429951690821,829
Control,R,207,118,57.00483091787439,829
Left,L,207,134,64.73429951690821,829
Left,R,207,73,35.26570048309179,829
Right,L,207,115,55.55555555555556,829
Right,R,207,97,46.85990338164252,829
Bilateral,L,207,103,49.75845410628019,830
Bilateral,R,207,85,41.06280193236715,830
Control,L,207,135,65.21739130434783,830
Control,R,207,114,55.072463768115945,830
Left,L,207,138,66.66666666666666,830
Left,R,207,76,36.71497584541063,830
Right,L,207,112,54.106280193236714,830
Right,R,207,96,46.3768115942029,830
Bilateral,L,207,98,47.34299516908212,831
Bilateral,R,207,87,42.028985507246375,831
Control,L,207,142,68.59903381642512,831
Control,R,207,119,57.48792270531401,831
Left,L,207,139,67.14975845410628,831
Left,R,207,75,36.231884057971016,831
Right,L,207,120,57.971014492753625,831
Right,R,207,102,49.275362318840585,831
Bilateral,L,207,93,44.927536231884055,832
Bilateral,R,207,87,42.028985507246375,832
Control,L,207,130,62.80193236714976,832
Control,R,207,121,58.454106280193244,832
Left,L,207,128,61.83574879227053,832
Left,R,207,76,36.71497584541063,832
Right,L,207,113,54.589371980676326,832
Right,R,207,106,51.20772946859904,832
Bilateral,L,207,105,50.72463768115942,833
Bilateral,R,207,78,37.68115942028986,833
Control,L,207,122,58.93719806763285,833
Control,R,207,126,60.86956521739131,833
Left,L,207,132,63.76811594202898,833
Left,R,207,63,30.434782608695656,833
Right,L,207,109,52.65700483091788,833
Right,R,207,109,52.65700483091788,833
Bilateral,L,207,107,51.690821256038646,834
Bilateral,R,207,75,36.231884057971016,834
Control,L,207,127,61.35265700483091,834
Control,R,207,114,55.072463768115945,834
Left,L,207,136,65.70048309178745,834
Left,R,207,76,36.71497584541063,834
Right,L,207,114,55.072463768115945,834
Right,R,207,112,54.106280193236714,834
Bilateral,L,207,102,49.275362318840585,835
Bilateral,R,207,80,38.64734299516908,835
Control,L,207,136,65.70048309178745,835
Control,R,207,104,50.24154589371981,835
Left,L,207,134,64.73429951690821,835
Left,R,207,78,37.68115942028986,835
Right,L,207,115,55.55555555555556,835
Right,R,207,96,46.3768115942029,835
Bilateral,L,207,100,48.309178743961354,836
Bilateral,R,207,75,36.231884057971016,836
Control,L,207,136,65.70048309178745,836
Control,R,207,115,55.55555555555556,836
Left,L,207,132,63.76811594202898,836
Left,R,207,85,41.06280193236715,836
Right,L,207,119,57.48792270531401,836
Right,R,207,97,46.85990338164252,836
Bilateral,L,207,109,52.65700483091788,837
Bilateral,R,207,82,39.61352657004831,837
Control,L,207,138,66.66666666666666,837
Control,R,207,113,54.589371980676326,837
Left,L,207,132,63.76811594202898,837
Left,R,207,67,32.367149758454104,837
Right,L,207,106,51.20772946859904,837
Right,R,207,88,42.51207729468599,837
Bilateral,L,207,104,50.24154589371981,838
Bilateral,R,207,79,38.164251207729464,838
Control,L,207,138,66.66666666666666,838
Control,R,207,119,57.48792270531401,838
Left,L,207,136,65.70048309178745,838
Left,R,207,74,35.748792270531396,838
Right,L,207,114,55.072463768115945,838
Right,R,207,110,53.14009661835749,838
Bilateral,L,207,101,48.792270531400966,839
Bilateral,R,207,81,39.130434782608695,839
Control,L,207,133,64.25120772946859,839
Control,R,207,113,54.589371980676326,839
Left,L,207,135,65.21739130434783,839
Left,R,207,80,38.64734299516908,839
Right,L,207,117,56.52173913043478,839
Right,R,207,100,48.309178743961354,839
Bilateral,L,207,98,47.34299516908212,840
Bilateral,R,207,79,38.164251207729464,840
Control,L,207,129,62.31884057971014,840
Control,R,207,121,58.454106280193244,840
Left,L,207,139,67.14975845410628,840
Left,R,207,86,41.54589371980676,840
Right,L,207,126,60.86956521739131,840
Right,R,207,111,53.62318840579711,840
Bilateral,L,207,106,51.20772946859904,841
Bilateral,R,207,94,45.410628019323674,841
Control,L,207,142,68.59903381642512,841
Control,R,207,115,55.55555555555556,841
Left,L,207,144,69.56521739130434,841
Left,R,207,82,39.61352657004831,841
Right,L,207,111,53.62318840579711,841
Right,R,207,93,44.927536231884055,841
Bilateral,L,207,97,46.85990338164252,842
Bilateral,R,207,80,38.64734299516908,842
Control,L,207,137,66.18357487922705,842
Control,R,207,123,59.42028985507246,842
Left,L,207,135,65.21739130434783,842
Left,R,207,79,38.164251207729464,842
Right,L,207,112,54.106280193236714,842
Right,R,207,109,52.65700483091788,842
Bilateral,L,207,94,45.410628019323674,843
Bilateral,R,207,83,40.09661835748793,843
Control,L,207,128,61.83574879227053,843
Control,R,207,103,49.75845410628019,843
Left,L,207,144,69.56521739130434,843
Left,R,207,78,37.68115942028986,843
Right,L,207,118,57.00483091787439,843
Right,R,207,100,48.309178743961354,843
Bilateral,L,207,95,45.893719806763286,844
Bilateral,R,207,93,44.927536231884055,844
Control,L,207,135,65.21739130434783,844
Control,R,207,112,54.106280193236714,844
Left,L,207,141,68.11594202898551,844
Left,R,207,76,36.71497584541063,844
Right,L,207,117,56.52173913043478,844
Right,R,207,97,46.85990338164252,844
Bilateral,L,207,102,49.275362318840585,845
Bilateral,R,207,85,41.06280193236715,845
Control,L,207,136,65.70048309178745,845
Control,R,207,121,58.454106280193244,845
Left,L,207,126,60.86956521739131,845
Left,R,207,70,33.81642512077295,845
Right,L,207,108,52.17391304347826,845
Right,R,207,118,57.00483091787439,845
Bilateral,L,207,107,51.690821256038646,846
Bilateral,R,207,78,37.68115942028986,846
Control,L,207,130,62.80193236714976,846
Control,R,207,107,51.690821256038646,846
Left,L,207,130,62.80193236714976,846
Left,R,207,72,34.78260869565217,846
Right,L,207,129,62.31884057971014,846
Right,R,207,105,50.72463768115942,846
Bilateral,L,207,100,48.309178743961354,847
Bilateral,R,207,79,38.164251207729464,847
Control,L,207,134,64.73429951690821,847
Control,R,207,126,60.86956521739131,847
Left,L,207,136,65.70048309178745,847
Left,R,207,79,38.164251207729464,847
Right,L,207,122,58.93719806763285,847
Right,R,207,110,53.14009661835749,847
Bilateral,L,207,105,50.72463768115942,848
Bilateral,R,207,86,41.54589371980676,848
Control,L,207,144,69.56521739130434,848
Control,R,207,124,59.90338164251207,848
Left,L,207,121,58.454106280193244,848
Left,R,207,86,41.54589371980676,848
Right,L,207,117,56.52173913043478,848
Right,R,207,95,45.893719806763286,848
Bilateral,L,207,106,51.20772946859904,849
Bilateral,R,207,93,44.927536231884055,849
Control,L,207,137,66.18357487922705,849
Control,R,207,123,59.42028985507246,849
Left,L,207,132,63.76811594202898,849
Left,R,207,73,35.26570048309179,849
Right,L,207,122,58.93719806763285,849
Right,R,207,101,48.792270531400966,849
Bilateral,L,207,105,50.72463768115942,850
Bilateral,R,207,83,40.09661835748793,850
Control,L,207,137,66.18357487922705,850
Control,R,207,118,57.00483091787439,850
Left,L,207,128,61.83574879227053,850
Left,R,207,78,37.68115942028986,850
Right,L,207,116,56.038647342995176,850
Right,R,207,97,46.85990338164252,850
Bilateral,L,207,103,49.75845410628019,851
Bilateral,R,207,81,39.130434782608695,851
Control,L,207,134,64.73429951690821,851
Control,R,207,120,57.971014492753625,851
Left,L,207,132,63.76811594202898,851
Left,R,207,79,38.164251207729464,851
Right,L,207,122,58.93719806763285,851
Right,R,207,101,48.792270531400966,851
Bilateral,L,207,107,51.690821256038646,852
Bilateral,R,207,89,42.99516908212561,852
Control,L,207,136,65.70048309178745,852
Control,R,207,120,57.971014492753625,852
Left,L,207,143,69.08212560386472,852
Left,R,207,79,38.164251207729464,852
Right,L,207,122,58.93719806763285,852
Right,R,207,95,45.893719806763286,852
Bilateral,L,207,103,49.75845410628019,853
Bilateral,R,207,73,35.26570048309179,853
Control,L,207,133,64.25120772946859,853
Control,R,207,103,49.75845410628019,853
Left,L,207,138,66.66666666666666,853
Left,R,207,71,34.29951690821256,853
Right,L,207,116,56.038647342995176,853
Right,R,207,103,49.75845410628019,853
Bilateral,L,207,109,52.65700483091788,854
Bilateral,R,207,71,34.29951690821256,854
Control,L,207,142,68.59903381642512,854
Control,R,207,118,57.00483091787439,854
Left,L,207,138,66.66666666666666,854
Left,R,207,73,35.26570048309179,854
Right,L,207,114,55.072463768115945,854
Right,R,207,104,50.24154589371981,854
Bilateral,L,207,102,49.275362318840585,855
Bilateral,R,207,72,34.78260869565217,855
Control,L,207,129,62.31884057971014,855
Control,R,207,123,59.42028985507246,855
Left,L,207,135,65.21739130434783,855
Left,R,207,74,35.748792270531396,855
Right,L,207,128,61.83574879227053,855
Right,R,207,95,45.893719806763286,855
Bilateral,L,207,110,53.14009661835749,856
Bilateral,R,207,81,39.130434782608695,856
Control,L,207,133,64.25120772946859,856
Control,R,207,122,58.93719806763285,856
Left,L,207,130,62.80193236714976,856
Left,R,207,74,35.748792270531396,856
Right,L,207,120,57.971014492753625,856
Right,R,207,101,48.792270531400966,856
Bilateral,L,207,107,51.690821256038646,857
Bilateral,R,207,70,33.81642512077295,857
Control,L,207,139,67.14975845410628,857
Control,R,207,120,57.971014492753625,857
Left,L,207,139,67.14975845410628,857
Left,R,207,80,38.64734299516908,857
Right,L,207,114,55.072463768115945,857
Right,R,207,98,47.34299516908212,857
Bilateral,L,207,104,50.24154589371981,858
Bilateral,R,207,87,42.028985507246375,858
Control,L,207,137,66.18357487922705,858
Control,R,207,119,57.48792270531401,858
Left,L,207,139,67.14975845410628,858
Left,R,207,67,32.367149758454104,858
Right,L,207,115,55.55555555555556,858
Right,R,207,109,52.65700483091788,858
Bilateral,L,207,97,46.85990338164252,859
Bilateral,R,207,93,44.927536231884055,859
Control,L,207,119,57.48792270531401,859
Control,R,207,128,61.83574879227053,859
Left,L,207,136,65.70048309178745,859
Left,R,207,85,41.06280193236715,859
Right,L,207,121,58.454106280193244,859
Right,R,207,104,50.24154589371981,859
Bilateral,L,207,104,50.24154589371981,860
Bilateral,R,207,87,42.028985507246375,860
Control,L,207,147,71.01449275362319,860
Control,R,207,124,59.90338164251207,860
Left,L,207,125,60.38647342995169,860
Left,R,207,70,33.81642512077295,860
Right,L,207,116,56.038647342995176,860
Right,R,207,99,47.82608695652174,860
Bilateral,L,207,99,47.82608695652174,861
Bilateral,R,207,75,36.231884057971016,861
Control,L,207,126,60.86956521739131,861
Control,R,207,106,51.20772946859904,861
Left,L,207,137,66.18357487922705,861
Left,R,207,86,41.54589371980676,861
Right,L,207,124,59.90338164251207,861
Right,R,207,92,44.44444444444444,861
Bilateral,L,207,103,49.75845410628019,862
Bilateral,R,207,74,35.748792270531396,862
Control,L,207,123,59.42028985507246,862
Control,R,207,125,60.38647342995169,862
Left,L,207,127,61.35265700483091,862
Left,R,207,71,34.29951690821256,862
Right,L,207,123,59.42028985507246,862
Right,R,207,97,46.85990338164252,862
Bilateral,L,207,104,50.24154589371981,863
Bilateral,R,207,85,41.06280193236715,863
Control,L,207,137,66.18357487922705,863
Control,R,207,110,53.14009661835749,863
Left,L,207,139,67.14975845410628,863
Left,R,207,74,35.748792270531396,863
Right,L,207,112,54.106280193236714,863
Right,R,207,88,42.51207729468599,863
Bilateral,L,207,110,53.14009661835749,864
Bilateral,R,207,80,38.64734299516908,864
Control,L,207,138,66.66666666666666,864
Control,R,207,105,50.72463768115942,864
Left,L,207,124,59.90338164251207,864
Left,R,207,81,39.130434782608695,864
Right,L,207,120,57.971014492753625,864
Right,R,207,85,41.06280193236715,864
Bilateral,L,207,103,49.75845410628019,865
Bilateral,R,207,72,34.78260869565217,865
Control,L,207,145,70.04830917874396,865
Control,R,207,124,59.90338164251207,865
Left,L,207,141,68.11594202898551,865
Left,R,207,80,38.64734299516908,865
Right,L,207,120,57.971014492753625,865
Right,R,207,95,45.893719806763286,865
Bilateral,L,207,103,49.75845410628019,866
Bilateral,R,207,85,41.06280193236715,866
Control,L,207,134,64.73429951690821,866
Control,R,207,110,53.14009661835749,866
Left,L,207,128,61.83574879227053,866
Left,R,207,70,33.81642512077295,866
Right,L,207,109,52.65700483091788,866
Right,R,207,104,50.24154589371981,866
Bilateral,L,207,107,51.690821256038646,867
Bilateral,R,207,84,40.57971014492754,867
Control,L,207,134,64.73429951690821,867
Control,R,207,116,56.038647342995176,867
Left,L,207,135,65.21739130434783,867
Left,R,207,73,35.26570048309179,867
Right,L,207,117,56.52173913043478,867
Right,R,207,111,53.62318840579711,867
Bilateral,L,207,109,52.65700483091788,868
Bilateral,R,207,87,42.028985507246375,868
Control,L,207,134,64.73429951690821,868
Control,R,207,126,60.86956521739131,868
Left,L,207,137,66.18357487922705,868
Left,R,207,73,35.26570048309179,868
Right,L,207,118,57.00483091787439,868
Right,R,207,100,48.309178743961354,868
Bilateral,L,207,101,48.792270531400966,869
Bilateral,R,207,78,37.68115942028986,869
Control,L,207,131,63.28502415458937,869
Control,R,207,112,54.106280193236714,869
Left,L,207,135,65.21739130434783,869
Left,R,207,80,38.64734299516908,869
Right,L,207,108,52.17391304347826,869
Right,R,207,112,54.106280193236714,869
Bilateral,L,207,108,52.17391304347826,870
Bilateral,R,207,76,36.71497584541063,870
Control,L,207,119,57.48792270531401,870
Control,R,207,122,58.93719806763285,870
Left,L,207,142,68.59903381642512,870
Left,R,207,81,39.130434782608695,870
Right,L,207,115,55.55555555555556,870
Right,R,207,104,50.24154589371981,870
Bilateral,L,207,100,48.309178743961354,871
Bilateral,R,207,82,39.61352657004831,871
Control,L,207,136,65.70048309178745,871
Control,R,207,105,50.72463768115942,871
