Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,Mask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature,day
10,0,1076.2836,0,460,1105,2857,4205,751,2.5,200,0,1,1077.8598,0,1,26-Feb-2016 17:21:46,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
11,1,1088.4506,0,460,1105,2857,4205,751,2.5,200,0,0,1089.5924,1,1,26-Feb-2016 17:21:58,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
12,0,1094.2093,0,460,1105,2857,4205,601,5.5,200,0,1,1095.9123,0,1,26-Feb-2016 17:22:04,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
13,1,1100.0343,0,460,1105,2857,4205,601,5.5,200,0,0,1101.3653,1,1,26-Feb-2016 17:22:10,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
14,0,1112.2982,0,730,2058,2857,4205,801,17.5,200,1,1,1115.0429,1,0,26-Feb-2016 17:22:22,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,7,7,736386
15,0,1120.1549,0,730,2058,2857,4205,501,2.5,200,1,1,1122.234,1,0,26-Feb-2016 17:22:30,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
16,0,1127.4762,0,460,1105,2857,4205,1001,-0.5,200,0,0,1128.6869,1,0,26-Feb-2016 17:22:37,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
17,0,1133.9939,0,730,2058,2857,4205,951,11.5,200,1,0,1135.5781,0,1,26-Feb-2016 17:22:44,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
18,1,1140.1433,0,730,2058,2857,4205,951,11.5,200,1,1,1141.5173,1,1,26-Feb-2016 17:22:50,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
19,0,1147.7202,0,730,2058,2857,4205,751,14.5,200,1,1,1148.7231,1,1,26-Feb-2016 17:22:57,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
20,0,1155.3957,0,730,2058,2857,4205,601,5.5,200,1,1,1156.7928,1,1,26-Feb-2016 17:23:05,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
21,0,1162.4683,0,730,2058,2857,4205,901,11.5,200,1,1,1164.0622,1,0,26-Feb-2016 17:23:12,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
22,0,1169.188,0,460,1105,2857,4205,851,11.5,200,0,0,1170.7467,1,1,26-Feb-2016 17:23:19,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
23,0,1177.0062,0,730,2058,2857,4205,551,14.5,200,1,1,1178.6411,1,0,26-Feb-2016 17:23:27,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
24,0,1183.3097,0,460,1105,2857,4205,701,8.5,200,0,0,1184.7221,1,0,26-Feb-2016 17:23:33,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
25,0,1189.9363,0,730,2058,2857,4205,501,17.5,200,1,1,1191.4786,1,1,26-Feb-2016 17:23:40,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
26,0,1196.8206,0,730,2058,2857,4205,1001,-0.5,200,1,1,1198.2968,1,1,26-Feb-2016 17:23:46,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
27,0,1204.349,0,460,1105,2857,4205,601,14.5,200,0,1,1206.1227,0,1,26-Feb-2016 17:23:54,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
28,1,1216.2192,0,460,1105,2857,4205,601,14.5,200,0,0,1217.2174,1,1,26-Feb-2016 17:24:06,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
29,0,1221.9173,0,460,1105,2857,4205,951,17.5,200,0,1,1223.107,0,1,26-Feb-2016 17:24:12,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
30,1,1227.5635,0,460,1105,2857,4205,951,17.5,200,0,0,1228.5666,1,1,26-Feb-2016 17:24:17,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
31,0,1233.9215,0,460,1105,2857,4205,801,17.5,200,0,0,1235.0798,1,0,26-Feb-2016 17:24:24,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
32,0,1239.7342,0,730,2058,2857,4205,901,2.5,200,1,1,1240.9857,1,1,26-Feb-2016 17:24:29,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
33,0,1245.4905,0,460,1105,2857,4205,851,2.5,200,0,0,1246.981,1,0,26-Feb-2016 17:24:35,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
34,0,1251.8112,0,730,2058,2857,4205,701,8.5,200,1,1,1253.2321,1,0,26-Feb-2016 17:24:41,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
35,0,1258.15,1,460,1105,2857,4205,551,5.5,200,0,1,1262.7515,0,0,26-Feb-2016 17:24:48,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
36,1,1267.5382,0,460,1105,2857,4205,551,5.5,200,0,0,1268.7949,1,0,26-Feb-2016 17:24:57,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
37,0,1273.2269,1,730,2058,2857,4205,651,17.5,200,1,1,1279.0649,1,0,26-Feb-2016 17:25:03,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
38,0,1283.878,1,460,1105,2857,4205,851,2.5,200,0,1,1290.3012,0,1,26-Feb-2016 17:25:13,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
39,1,1294.3436,0,460,1105,2857,4205,851,2.5,200,0,0,1295.7087,1,1,26-Feb-2016 17:25:24,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
40,0,1300.4688,0,460,1105,2857,4205,751,5.5,200,0,1,1302.0585,0,1,26-Feb-2016 17:25:30,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
41,1,1307.2777,0,460,1105,2857,4205,751,5.5,200,0,0,1308.5664,1,1,26-Feb-2016 17:25:37,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
42,0,1313.8869,0,730,2058,2857,4205,651,14.5,200,1,1,1315.745,1,0,26-Feb-2016 17:25:43,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
43,0,1320.2129,0,460,1105,2857,4205,501,14.5,200,0,0,1322.1419,1,0,26-Feb-2016 17:25:50,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
44,0,1328.7154,0,460,1105,2857,4205,1001,8.5,200,0,1,1329.951,0,1,26-Feb-2016 17:25:58,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
45,1,1337.5627,1,460,1105,2857,4205,1001,8.5,200,0,0,1338.5633,1,1,26-Feb-2016 17:26:07,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
46,0,1344.0982,0,460,1105,2857,4205,901,11.5,200,0,1,1347.8135,0,1,26-Feb-2016 17:26:14,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
47,1,1351.9947,0,460,1105,2857,4205,901,11.5,200,0,0,1353.7691,1,1,26-Feb-2016 17:26:22,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
48,0,1358.2855,0,460,1105,2857,4205,801,-0.5,200,0,1,1360.1489,0,1,26-Feb-2016 17:26:28,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
49,1,1364.4184,0,460,1105,2857,4205,801,-0.5,200,0,0,1366.9729,1,1,26-Feb-2016 17:26:34,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
50,0,1372.0716,0,730,2058,2857,4205,701,14.5,200,1,1,1373.6832,1,1,26-Feb-2016 17:26:42,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
51,0,1377.9716,0,730,2058,2857,4205,551,11.5,200,1,1,1379.7238,1,1,26-Feb-2016 17:26:48,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
52,0,1384.446,0,730,2058,2857,4205,951,8.5,200,1,1,1386.0404,1,0,26-Feb-2016 17:26:54,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
53,0,1390.4092,1,730,2058,2857,4205,501,17.5,200,1,1,1394.7155,1,1,26-Feb-2016 17:27:00,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
54,0,1399.5337,1,460,1105,2857,4205,701,8.5,200,0,1,1404.8997,0,0,26-Feb-2016 17:27:09,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
55,1,1409.7303,0,460,1105,2857,4205,701,8.5,200,0,0,1411.7252,1,0,26-Feb-2016 17:27:19,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
56,0,1416.4191,0,460,1105,2857,4205,851,17.5,200,0,1,1417.9004,0,1,26-Feb-2016 17:27:26,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
57,1,1423.4583,0,460,1105,2857,4205,851,17.5,200,0,0,1425.0908,1,1,26-Feb-2016 17:27:33,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
58,0,1429.8754,0,460,1105,2857,4205,1001,2.5,200,0,0,1430.8993,1,0,26-Feb-2016 17:27:39,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
59,0,1434.7955,0,460,1105,2857,4205,601,17.5,200,0,1,1436.6476,0,0,26-Feb-2016 17:27:44,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
60,1,1441.8977,0,460,1105,2857,4205,601,17.5,200,0,0,1443.1715,1,0,26-Feb-2016 17:27:51,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
61,0,1448.2565,0,730,2058,2857,4205,651,11.5,200,1,1,1450.0382,1,0,26-Feb-2016 17:27:58,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
62,0,1454.1446,0,730,2058,2857,4205,901,5.5,200,1,1,1455.9371,1,0,26-Feb-2016 17:28:04,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
63,0,1461.3298,0,730,2058,2857,4205,751,2.5,200,1,1,1463.3368,1,0,26-Feb-2016 17:28:11,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
64,0,1468.2413,0,730,2058,2857,4205,801,2.5,200,1,0,1469.7506,0,1,26-Feb-2016 17:28:18,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
65,1,1475.7457,0,730,2058,2857,4205,801,2.5,200,1,1,1477.0269,1,1,26-Feb-2016 17:28:25,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
66,0,1482.6265,0,730,2058,2857,4205,951,-0.5,200,1,1,1484.0278,1,0,26-Feb-2016 17:28:32,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
67,0,1489.0466,1,730,2058,2857,4205,701,5.5,200,1,1,1493.7176,1,1,26-Feb-2016 17:28:39,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
68,0,1498.1513,0,730,2058,2857,4205,551,-0.5,200,1,1,1500.7107,1,1,26-Feb-2016 17:28:48,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
69,0,1506.0694,0,730,2058,2857,4205,751,8.5,200,1,1,1508.0253,1,1,26-Feb-2016 17:28:56,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
70,0,1512.5335,0,460,1105,2857,4205,601,11.5,200,0,0,1513.8552,1,0,26-Feb-2016 17:29:02,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
71,0,1519.2193,0,460,1105,2857,4205,1001,14.5,200,0,1,1520.6374,0,1,26-Feb-2016 17:29:09,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
72,1,1524.7426,0,460,1105,2857,4205,1001,14.5,200,0,0,1526.3633,1,1,26-Feb-2016 17:29:14,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
73,0,1530.66,0,460,1105,2857,4205,651,-0.5,200,0,0,1531.751,1,0,26-Feb-2016 17:29:20,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
74,0,1536.2096,0,460,1105,2857,4205,801,2.5,200,0,1,1537.7134,0,1,26-Feb-2016 17:29:26,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
75,1,1542.0077,0,460,1105,2857,4205,801,2.5,200,0,0,1542.6845,1,1,26-Feb-2016 17:29:32,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
76,0,1546.8379,0,730,2058,2857,4205,851,17.5,200,1,1,1548.2392,1,0,26-Feb-2016 17:29:36,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
77,0,1552.4022,0,460,1105,2857,4205,501,2.5,200,0,0,1554.0059,1,0,26-Feb-2016 17:29:42,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
78,0,1565.505,0,730,2058,2857,4205,951,8.5,200,1,0,1566.1726,0,0,26-Feb-2016 17:29:55,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
79,1,1583.5369,0,730,2058,2857,4205,951,8.5,200,1,0,1586.6967,0,0,26-Feb-2016 17:30:13,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
80,1,1597.0469,0,730,2058,2857,4205,951,8.5,200,1,1,1598.4969,1,0,26-Feb-2016 17:30:27,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
81,0,1602.1401,0,460,1105,2857,4205,501,-0.5,200,0,0,1603.5547,1,0,26-Feb-2016 17:30:32,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
82,0,1609.1798,0,460,1105,2857,4205,901,8.5,200,0,1,1610.6455,0,1,26-Feb-2016 17:30:39,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
83,1,1615.3875,0,460,1105,2857,4205,901,8.5,200,0,0,1616.5182,1,1,26-Feb-2016 17:30:45,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
84,0,1620.7336,0,460,1105,2857,4205,951,-0.5,200,0,0,1621.9641,1,1,26-Feb-2016 17:30:50,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
85,0,1632.8735,0,730,2058,2857,4205,551,11.5,200,1,0,1634.1035,0,1,26-Feb-2016 17:31:02,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,8,8,736386
86,1,1652.0497,0,730,2058,2857,4205,551,11.5,200,1,1,1655.7176,1,1,26-Feb-2016 17:31:22,26_02_2016 level20_discrete_Robin_cooling 17_03_50.083 log.txt,9,9,736386
1,0,49.4861,0,730,2058,2857,4205,851,8.5,200,1,1,50.8855,1,0,27-Jan-2016 08:23:37,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
2,0,67.4266,0,460,1105,2857,4205,751,8.5,200,0,0,68.2496,1,0,27-Jan-2016 08:23:55,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
3,0,74.8471,1,460,1105,2857,4205,901,14.5,200,0,1,79.0733,0,0,27-Jan-2016 08:24:02,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
4,1,84.1008,0,460,1105,2857,4205,901,14.5,200,0,0,85.4718,1,0,27-Jan-2016 08:24:11,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
5,0,89.1767,0,460,1105,2857,4205,801,-0.5,200,0,0,90.2213,1,0,27-Jan-2016 08:24:16,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
6,0,94.0691,0,460,1105,2857,4205,651,11.5,200,0,0,95.4589,1,0,27-Jan-2016 08:24:21,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
7,0,99.2491,0,460,1105,2857,4205,551,5.5,200,0,0,100.6917,1,1,27-Jan-2016 08:24:26,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
8,0,105.0335,0,460,1105,2857,4205,601,-0.5,200,0,1,106.4013,0,1,27-Jan-2016 08:24:32,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
9,1,114.9831,0,460,1105,2857,4205,601,-0.5,200,0,0,116.1068,1,1,27-Jan-2016 08:24:42,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
10,0,122.7775,0,460,1105,2857,4205,951,11.5,200,0,1,123.679,0,1,27-Jan-2016 08:24:50,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
11,1,132.4069,0,460,1105,2857,4205,951,11.5,200,0,0,132.9164,1,1,27-Jan-2016 08:24:59,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
12,0,137.2899,0,730,2058,2857,4205,1001,14.5,200,1,1,138.1933,1,0,27-Jan-2016 08:25:04,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
13,0,145.2645,0,460,1105,2857,4205,701,2.5,200,0,1,146.5153,0,1,27-Jan-2016 08:25:12,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
14,1,151.7222,0,460,1105,2857,4205,701,2.5,200,0,0,152.8697,1,1,27-Jan-2016 08:25:19,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
15,0,157.0388,0,730,2058,2857,4205,951,5.5,200,1,1,157.8184,1,0,27-Jan-2016 08:25:24,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
16,0,163.7165,0,460,1105,2857,4205,851,8.5,200,0,1,165.043,0,1,27-Jan-2016 08:25:31,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
17,1,169.9662,0,460,1105,2857,4205,851,8.5,200,0,0,170.6421,1,1,27-Jan-2016 08:25:37,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
18,0,174.4195,0,730,2058,2857,4205,551,2.5,200,1,1,175.5791,1,1,27-Jan-2016 08:25:42,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
19,0,181.5386,1,730,2058,2857,4205,601,11.5,200,1,1,185.9927,1,1,27-Jan-2016 08:25:49,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
20,0,191.558,0,730,2058,2857,4205,651,-0.5,200,1,1,195.2296,1,0,27-Jan-2016 08:25:59,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
21,0,201.6962,0,730,2058,2857,4205,801,5.5,200,1,1,203.4344,1,1,27-Jan-2016 08:26:09,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
22,0,209.9104,0,460,1105,2857,4205,501,14.5,200,0,0,211.0928,1,1,27-Jan-2016 08:26:17,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
23,0,215.1781,0,730,2058,2857,4205,701,-0.5,200,1,1,216.6822,1,1,27-Jan-2016 08:26:22,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
24,0,222.2743,0,730,2058,2857,4205,1001,14.5,200,1,0,223.4919,0,1,27-Jan-2016 08:26:29,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
25,1,228.1112,0,730,2058,2857,4205,1001,14.5,200,1,0,229.069,0,1,27-Jan-2016 08:26:35,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
26,1,234.0123,0,730,2058,2857,4205,1001,14.5,200,1,1,235.4865,1,1,27-Jan-2016 08:26:41,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
27,0,241.052,1,460,1105,2857,4205,751,5.5,200,0,0,245.4503,1,0,27-Jan-2016 08:26:48,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
28,0,249.3017,0,730,2058,2857,4205,651,8.5,200,1,1,251.0239,1,1,27-Jan-2016 08:26:56,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
29,0,256.0685,0,730,2058,2857,4205,601,2.5,200,1,0,257.4233,0,0,27-Jan-2016 08:27:03,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
30,1,262.3967,0,730,2058,2857,4205,601,2.5,200,1,1,264.2971,1,0,27-Jan-2016 08:27:09,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
31,0,269.4816,1,460,1105,2857,4205,851,2.5,200,0,0,273.2538,1,0,27-Jan-2016 08:27:17,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
32,0,276.5297,0,730,2058,2857,4205,751,11.5,200,1,1,278.2572,1,0,27-Jan-2016 08:27:24,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
33,0,282.8936,0,460,1105,2857,4205,551,2.5,200,0,0,284.3228,1,0,27-Jan-2016 08:27:30,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
34,0,287.5912,0,460,1105,2857,4205,701,-0.5,200,0,0,288.9864,1,0,27-Jan-2016 08:27:35,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
35,0,292.5025,0,460,1105,2857,4205,501,11.5,200,0,1,293.784,0,1,27-Jan-2016 08:27:40,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
36,1,302.9647,0,460,1105,2857,4205,501,11.5,200,0,1,304.5896,0,1,27-Jan-2016 08:27:50,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
37,1,310.7535,0,460,1105,2857,4205,501,11.5,200,0,0,311.6875,1,1,27-Jan-2016 08:27:58,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
38,0,315.8079,0,460,1105,2857,4205,801,-0.5,200,0,0,316.7104,1,1,27-Jan-2016 08:28:03,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
39,0,320.6163,0,730,2058,2857,4205,1001,-0.5,200,1,1,321.3795,1,1,27-Jan-2016 08:28:08,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
40,0,327.0419,0,730,2058,2857,4205,951,-0.5,200,1,0,328.3898,0,0,27-Jan-2016 08:28:14,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
41,1,332.9434,1,730,2058,2857,4205,951,-0.5,200,1,0,336.8147,0,0,27-Jan-2016 08:28:20,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
42,1,344.7466,0,730,2058,2857,4205,951,-0.5,200,1,1,346.5746,1,0,27-Jan-2016 08:28:32,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
43,0,351.8992,0,730,2058,2857,4205,951,2.5,200,1,1,353.8989,1,1,27-Jan-2016 08:28:39,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
44,0,360.0612,0,460,1105,2857,4205,701,8.5,200,0,1,361.8818,0,1,27-Jan-2016 08:28:47,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
45,1,371.6582,0,460,1105,2857,4205,701,8.5,200,0,0,372.5221,1,1,27-Jan-2016 08:28:59,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
46,0,376.3176,0,730,2058,2857,4205,601,8.5,200,1,1,377.628,1,1,27-Jan-2016 08:29:03,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
47,0,383.0428,0,730,2058,2857,4205,901,11.5,200,1,1,384.4399,1,1,27-Jan-2016 08:29:10,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
48,0,390.2104,0,460,1105,2857,4205,651,11.5,200,0,0,391.4338,1,0,27-Jan-2016 08:29:17,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
49,0,395.5311,0,460,1105,2857,4205,851,5.5,200,0,0,396.1329,1,0,27-Jan-2016 08:29:23,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
50,0,399.7977,1,730,2058,2857,4205,551,11.5,200,1,0,402.909,0,0,27-Jan-2016 08:29:27,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
51,1,409.3349,0,730,2058,2857,4205,551,11.5,200,1,1,411.6749,1,0,27-Jan-2016 08:29:36,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
52,0,416.3854,0,730,2058,2857,4205,751,14.5,200,1,1,418.3085,1,0,27-Jan-2016 08:29:43,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
53,0,422.5166,0,460,1105,2857,4205,501,14.5,200,0,1,424.1649,0,1,27-Jan-2016 08:29:50,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
54,1,433.5902,0,460,1105,2857,4205,501,14.5,200,0,0,434.5724,1,1,27-Jan-2016 08:30:01,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
55,0,438.6039,0,730,2058,2857,4205,1001,5.5,200,1,1,439.972,1,0,27-Jan-2016 08:30:06,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
56,0,444.6862,0,460,1105,2857,4205,651,14.5,200,0,1,446.3955,0,0,27-Jan-2016 08:30:12,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
57,1,452.787,0,460,1105,2857,4205,651,14.5,200,0,0,453.4211,1,0,27-Jan-2016 08:30:20,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
58,0,457.0657,0,730,2058,2857,4205,951,8.5,200,1,1,458.0696,1,0,27-Jan-2016 08:30:24,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
59,0,462.5041,0,730,2058,2857,4205,701,5.5,200,1,1,463.8919,1,1,27-Jan-2016 08:30:30,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
60,0,468.7688,0,460,1105,2857,4205,801,2.5,200,0,0,469.9184,1,1,27-Jan-2016 08:30:36,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
61,0,474.2221,0,460,1105,2857,4205,851,8.5,200,0,0,475.0834,1,0,27-Jan-2016 08:30:41,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
62,0,478.8433,0,730,2058,2857,4205,601,14.5,200,1,1,479.9422,1,1,27-Jan-2016 08:30:46,27_01_2016 level20_discrete_Robin 08_22_47.587 log.txt,37,37,736356
