Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,Mask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature
42,0,436.6019,0,437,2761,2975,4263,676,-3.5,200,1,0,437.4556,0,1,27-Jun-2014 16:40:16,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,9,11
43,1,442.2232,1,437,2761,2975,4263,676,-3.5,200,1,1,445.0799,1,1,27-Jun-2014 16:40:22,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,9,11
44,0,449.2177,0,437,2761,2975,4263,526,-7.5,200,1,1,450.3441,1,1,27-Jun-2014 16:40:29,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,9,11
45,0,455.3276,0,437,2761,2975,4263,726,-12.5,200,1,1,456.0064,1,1,27-Jun-2014 16:40:35,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,9,11
46,0,460.654,1,936,1551,2975,4263,651,-12.5,200,0,1,463.3605,0,1,27-Jun-2014 16:40:40,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,9,11
47,1,468.3263,0,936,1551,2975,4263,651,-12.5,200,0,0,469.5628,1,1,27-Jun-2014 16:40:48,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,9,11
48,0,475.7742,1,437,2761,2975,4263,676,-12.5,200,1,0,478.256,0,1,27-Jun-2014 16:40:55,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,9.30968000001907,11
49,1,483.7972,1,437,2761,2975,4263,676,-12.5,200,1,1,485.6031,1,1,27-Jun-2014 16:41:03,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,10,10
50,0,490.2159,1,936,1551,2975,4263,701,-12.5,200,0,1,492.2805,0,1,27-Jun-2014 16:41:10,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,9,10
51,1,497.045,0,936,1551,2975,4263,701,-12.5,200,0,0,498.0684,1,1,27-Jun-2014 16:41:17,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,9,10
52,0,505.2266,0,437,2761,2975,4263,726,-3.5,200,1,0,506.1621,0,1,27-Jun-2014 16:41:25,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,9,10
53,1,511.6134,0,437,2761,2975,4263,726,-3.5,200,1,1,512.3144,1,1,27-Jun-2014 16:41:31,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,9,10
54,0,517.0601,0,936,1551,2975,4263,576,-17.5,200,0,1,521.7555,0,1,27-Jun-2014 16:41:37,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
55,1,531.6268,1,936,1551,2975,4263,576,-17.5,200,0,0,534.6359,1,1,27-Jun-2014 16:41:51,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
56,0,540.928,0,437,2761,2975,4263,626,-7.5,200,1,1,541.8973,1,1,27-Jun-2014 16:42:00,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
57,0,549.6193,0,936,1551,2975,4263,551,-8.5,200,0,1,551.1161,0,1,27-Jun-2014 16:42:09,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
58,1,555.2379,1,936,1551,2975,4263,551,-8.5,200,0,0,558.3691,1,1,27-Jun-2014 16:42:15,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
59,0,563.175,0,437,2761,2975,4263,501,-12.5,200,1,1,564.3474,1,1,27-Jun-2014 16:42:23,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
60,0,569.0787,0,936,1551,2975,4263,751,-17.5,200,0,1,569.8239,0,1,27-Jun-2014 16:42:29,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
61,1,575.2571,1,936,1551,2975,4263,751,-17.5,200,0,0,578.1419,1,1,27-Jun-2014 16:42:35,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
62,0,584.9109,0,437,2761,2975,4263,526,-7.5,200,1,0,586.0517,0,1,27-Jun-2014 16:42:44,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
63,1,592.3048,0,437,2761,2975,4263,526,-7.5,200,1,1,593.284,1,1,27-Jun-2014 16:42:52,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
64,0,598.3427,0,936,1551,2975,4263,651,-12.5,200,0,1,599.2945,0,1,27-Jun-2014 16:42:58,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
65,1,603.7157,0,936,1551,2975,4263,651,-12.5,200,0,1,605.0692,0,1,27-Jun-2014 16:43:03,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
66,1,608.9795,0,936,1551,2975,4263,651,-12.5,200,0,0,610.4043,1,1,27-Jun-2014 16:43:08,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
67,0,616.8967,1,437,2761,2975,4263,701,-3.5,200,1,0,619.5555,0,1,27-Jun-2014 16:43:16,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
68,1,624.7216,0,437,2761,2975,4263,701,-3.5,200,1,1,625.5551,1,1,27-Jun-2014 16:43:24,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
69,0,629.6993,0,936,1551,2975,4263,601,-8.5,200,0,1,630.764,0,1,27-Jun-2014 16:43:29,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
70,1,636.9266,1,936,1551,2975,4263,601,-8.5,200,0,0,639.2254,1,1,27-Jun-2014 16:43:36,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
71,0,646.5719,0,437,2761,2975,4263,526,-7.5,200,1,1,647.5865,1,1,27-Jun-2014 16:43:46,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
72,0,652.8936,0,936,1551,2975,4263,651,-17.5,200,0,1,653.9342,0,1,27-Jun-2014 16:43:52,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
73,1,663.9105,0,936,1551,2975,4263,651,-17.5,200,0,0,665.6647,1,1,27-Jun-2014 16:44:03,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,9.7821
74,0,671.7937,0,437,2761,2975,4263,501,-3.5,200,1,0,672.8119,0,1,27-Jun-2014 16:44:11,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
75,1,677.1683,1,437,2761,2975,4263,501,-3.5,200,1,1,679.002,1,1,27-Jun-2014 16:44:17,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
76,0,683.2989,0,936,1551,2975,4263,626,-12.5,200,0,1,684.3781,0,1,27-Jun-2014 16:44:23,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,37,10
77,1,701.5115,1,936,1551,2975,4263,626,-12.5,200,0,1,701.7642,0,1,27-Jun-2014 16:44:41,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,9,10
78,1,708.7702,0,936,1551,2975,4263,626,-12.5,200,0,0,709.8655,1,1,27-Jun-2014 16:44:48,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,9,10
79,0,714.1838,0,936,1551,2975,4263,751,-8.5,200,0,0,715.073,1,1,27-Jun-2014 16:44:54,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,9,10
80,0,720.5649,0,437,2761,2975,4263,551,-12.5,200,1,1,721.5752,1,1,27-Jun-2014 16:45:00,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,9,10
81,0,725.5939,0,936,1551,2975,4263,576,-12.5,200,0,0,726.4334,1,1,27-Jun-2014 16:45:05,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,10.0375600000381,10
82,0,731.9508,0,437,2761,2975,4263,676,-3.5,200,1,1,732.7426,1,1,27-Jun-2014 16:45:11,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,11,10
83,0,738.4411,0,437,2761,2975,4263,626,-7.5,200,1,1,739.3475,1,1,27-Jun-2014 16:45:18,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,11,10
84,0,743.864,0,437,2761,2975,4263,526,-12.5,200,1,1,744.8719,1,1,27-Jun-2014 16:45:23,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,11,10
85,0,749.6583,1,936,1551,2975,4263,701,-8.5,200,0,1,750.2602,0,1,27-Jun-2014 16:45:29,27_06_2014 level20_discreteMagnum_Cooling 16_33 log.txt,11,10
1,0,1.0512,1,437,2761,2975,4263,576,-20.5,200,1,1,2.8667,1,2,28-Apr-2014 08:23:01,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
2,0,6.763,1,437,2761,2975,4263,701,-20.5,200,1,1,8.1163,1,2,28-Apr-2014 08:23:06,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
3,0,27.0164,0,936,1551,2975,4263,726,-25.5,200,0,0,28.4101,1,2,28-Apr-2014 08:23:27,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
4,0,34.0381,1,437,2761,2975,4263,551,-20.5,200,1,1,34.6643,1,2,28-Apr-2014 08:23:34,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
5,0,37.1586,0,936,1551,2975,4263,751,-25.5,200,0,0,38.9414,1,2,28-Apr-2014 08:23:37,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
6,0,45.9013,1,936,1551,2975,4263,626,-25.5,200,0,0,47.7883,1,2,28-Apr-2014 08:23:45,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
7,0,55.8739,0,437,2761,2975,4263,651,-20.5,200,1,1,57.0369,1,2,28-Apr-2014 08:23:55,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
8,0,58.1273,0,936,1551,2975,4263,526,-25.5,200,0,0,59.4497,1,2,28-Apr-2014 08:23:58,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
9,0,65.0702,0,936,1551,2975,4263,501,-25.5,200,0,0,67.1895,1,2,28-Apr-2014 08:24:05,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
10,0,72.8516,0,936,1551,2975,4263,601,-25.5,200,0,0,73.9255,1,2,28-Apr-2014 08:24:12,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
11,0,80.7957,0,437,2761,2975,4263,601,-20.5,200,1,0,81.9302,0,2,28-Apr-2014 08:24:20,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
12,1,88.8507,1,437,2761,2975,4263,601,-20.5,200,1,1,89.43,1,2,28-Apr-2014 08:24:28,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
13,0,91.0729,1,437,2761,2975,4263,726,-20.5,200,1,1,92.7341,1,2,28-Apr-2014 08:24:31,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
14,0,96.4163,0,936,1551,2975,4263,576,-25.5,200,0,0,97.7969,1,2,28-Apr-2014 08:24:36,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
15,0,104.5022,0,437,2761,2975,4263,501,-20.5,200,1,0,105.9711,0,2,28-Apr-2014 08:24:44,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
16,1,112.0286,0,437,2761,2975,4263,501,-20.5,200,1,0,113.1495,0,2,28-Apr-2014 08:24:52,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
17,1,118.6549,0,437,2761,2975,4263,501,-20.5,200,1,0,121.3219,0,2,28-Apr-2014 08:24:58,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
18,1,126.7837,0,437,2761,2975,4263,501,-20.5,200,1,1,127.6133,1,2,28-Apr-2014 08:25:06,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
19,0,131.1515,0,437,2761,2975,4263,626,-20.5,200,1,1,131.5579,1,2,28-Apr-2014 08:25:11,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
20,0,135.1727,0,437,2761,2975,4263,676,-20.5,200,1,1,135.6932,1,2,28-Apr-2014 08:25:15,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
21,0,139.3369,0,936,1551,2975,4263,751,-25.5,200,0,1,146.134,0,2,28-Apr-2014 08:25:19,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
22,1,151.5524,0,936,1551,2975,4263,751,-25.5,200,0,0,152.5722,1,2,28-Apr-2014 08:25:31,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
23,0,158.469,0,936,1551,2975,4263,701,-25.5,200,0,1,159.5253,0,2,28-Apr-2014 08:25:38,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
24,1,165.2907,0,936,1551,2975,4263,701,-25.5,200,0,0,166.3374,1,2,28-Apr-2014 08:25:45,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
25,0,172.7735,0,437,2761,2975,4263,551,-20.5,200,1,1,173.5588,1,2,28-Apr-2014 08:25:52,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
26,0,176.9354,0,936,1551,2975,4263,651,-25.5,200,0,1,177.2905,0,2,28-Apr-2014 08:25:56,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
27,1,182.1453,0,936,1551,2975,4263,651,-25.5,200,0,0,183.2195,1,2,28-Apr-2014 08:26:02,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
28,0,186.5781,0,936,1551,2975,4263,601,-25.5,200,0,0,187.9996,1,2,28-Apr-2014 08:26:06,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
29,0,193.8861,0,437,2761,2975,4263,701,-20.5,200,1,1,194.5161,1,2,28-Apr-2014 08:26:13,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
30,0,204.7595,0,936,1551,2975,4263,726,-25.5,200,0,0,205.7681,1,2,28-Apr-2014 08:26:24,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
31,0,211.0868,1,437,2761,2975,4263,651,-20.5,200,1,0,212.7545,0,2,28-Apr-2014 08:26:31,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
32,1,219.31,0,437,2761,2975,4263,651,-20.5,200,1,1,220.0352,1,2,28-Apr-2014 08:26:39,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
33,0,223.5125,0,437,2761,2975,4263,576,-20.5,200,1,0,224.6525,0,2,28-Apr-2014 08:26:43,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
34,1,228.6543,0,437,2761,2975,4263,576,-20.5,200,1,1,229.3597,1,2,28-Apr-2014 08:26:48,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
35,0,241.6246,0,437,2761,2975,4263,626,-20.5,200,1,1,242.4085,1,2,28-Apr-2014 08:27:01,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
36,0,245.6752,0,936,1551,2975,4263,526,-25.5,200,0,0,247.5546,1,2,28-Apr-2014 08:27:05,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
37,0,254.9467,0,936,1551,2975,4263,751,-25.5,200,0,0,256.3043,1,2,28-Apr-2014 08:27:14,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
38,0,262.9378,0,437,2761,2975,4263,551,-20.5,200,1,1,263.7961,1,2,28-Apr-2014 08:27:22,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
39,0,267.3673,0,936,1551,2975,4263,501,-25.5,200,0,0,268.7841,1,2,28-Apr-2014 08:27:27,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
40,0,276.0286,0,437,2761,2975,4263,526,-20.5,200,1,1,276.6723,1,2,28-Apr-2014 08:27:36,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
41,0,285.9393,0,437,2761,2975,4263,676,-20.5,200,1,1,286.3805,1,2,28-Apr-2014 08:27:45,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
42,0,289.6507,0,936,1551,2975,4263,551,-25.5,200,0,1,290.5722,0,2,28-Apr-2014 08:27:49,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
43,1,298.4943,0,936,1551,2975,4263,551,-25.5,200,0,0,299.9991,1,2,28-Apr-2014 08:27:58,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
44,0,307.479,0,936,1551,2975,4263,701,-25.5,200,0,1,308.1272,0,2,28-Apr-2014 08:28:07,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
45,1,316.3257,0,936,1551,2975,4263,701,-25.5,200,0,0,317.7137,1,2,28-Apr-2014 08:28:16,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
46,0,325.0389,0,936,1551,2975,4263,751,-25.5,200,0,1,325.5764,0,2,28-Apr-2014 08:28:25,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
47,1,334.4318,0,936,1551,2975,4263,751,-25.5,200,0,0,335.7682,1,2,28-Apr-2014 08:28:34,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
48,0,343.6516,1,437,2761,2975,4263,601,-20.5,200,1,1,344.433,1,2,28-Apr-2014 08:28:43,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
49,0,348.241,1,437,2761,2975,4263,501,-20.5,200,1,1,348.8467,1,2,28-Apr-2014 08:28:48,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
50,0,353.1087,1,936,1551,2975,4263,576,-25.5,200,0,1,354.8867,0,2,28-Apr-2014 08:28:53,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
51,1,362.274,1,936,1551,2975,4263,576,-25.5,200,0,0,364.4196,1,2,28-Apr-2014 08:29:02,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
52,0,371.5036,1,936,1551,2975,4263,726,-25.5,200,0,1,372.9186,0,2,28-Apr-2014 08:29:11,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
53,1,380.5611,1,936,1551,2975,4263,726,-25.5,200,0,0,383.1975,1,2,28-Apr-2014 08:29:20,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
54,0,390.3315,1,437,2761,2975,4263,626,-20.5,200,1,1,391.9591,1,2,28-Apr-2014 08:29:30,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
55,0,399.8969,1,437,2761,2975,4263,676,-20.5,200,1,1,402.3929,1,2,28-Apr-2014 08:29:39,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
56,0,406.5594,0,936,1551,2975,4263,526,-25.5,200,0,1,407.5816,0,2,28-Apr-2014 08:29:46,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
57,1,414.3462,1,936,1551,2975,4263,526,-25.5,200,0,0,416.1951,1,2,28-Apr-2014 08:29:54,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
58,0,422.7275,0,936,1551,2975,4263,576,-25.5,200,0,0,424.607,1,2,28-Apr-2014 08:30:02,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
59,0,431.3319,0,437,2761,2975,4263,601,-20.5,200,1,1,432.1646,1,2,28-Apr-2014 08:30:11,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
60,0,436.7031,1,936,1551,2975,4263,751,-25.5,200,0,0,437.48,1,2,28-Apr-2014 08:30:16,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
61,0,444.3295,0,437,2761,2975,4263,551,-20.5,200,1,1,445.8718,1,2,28-Apr-2014 08:30:24,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
62,0,449.6404,0,437,2761,2975,4263,501,-20.5,200,1,1,450.4712,1,2,28-Apr-2014 08:30:29,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
63,0,454.9352,1,936,1551,2975,4263,651,-25.5,200,0,0,455.812,1,2,28-Apr-2014 08:30:34,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
64,0,461.5021,0,437,2761,2975,4263,626,-20.5,200,1,1,462.915,1,2,28-Apr-2014 08:30:41,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
65,0,466.7279,0,936,1551,2975,4263,726,-25.5,200,0,0,467.8249,1,2,28-Apr-2014 08:30:46,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
66,0,472.7613,0,437,2761,2975,4263,751,-20.5,200,1,1,473.414,1,2,28-Apr-2014 08:30:52,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
67,0,476.117,0,936,1551,2975,4263,501,-25.5,200,0,0,477.0952,1,2,28-Apr-2014 08:30:56,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
68,0,481.7733,1,936,1551,2975,4263,551,-25.5,200,0,1,483.4502,0,2,28-Apr-2014 08:31:01,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
69,1,488.8206,0,936,1551,2975,4263,551,-25.5,200,0,0,490.4269,1,2,28-Apr-2014 08:31:08,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
70,0,495.9804,1,437,2761,2975,4263,601,-20.5,200,1,0,498.3455,0,2,28-Apr-2014 08:31:15,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
71,1,504.1726,0,437,2761,2975,4263,601,-20.5,200,1,1,504.9383,1,2,28-Apr-2014 08:31:24,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
72,0,508.2821,0,437,2761,2975,4263,676,-20.5,200,1,1,513.6228,1,2,28-Apr-2014 08:31:28,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
73,0,516.6811,0,437,2761,2975,4263,701,-20.5,200,1,0,517.738,0,2,28-Apr-2014 08:31:36,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
74,1,524.1764,0,437,2761,2975,4263,701,-20.5,200,1,1,524.6153,1,2,28-Apr-2014 08:31:44,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
75,0,527.1485,0,936,1551,2975,4263,526,-25.5,200,0,0,529.2183,1,2,28-Apr-2014 08:31:47,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
76,0,532.2899,0,936,1551,2975,4263,726,-25.5,200,0,0,533.549,1,2,28-Apr-2014 08:31:52,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
77,0,538.9267,1,437,2761,2975,4263,626,-20.5,200,1,1,539.6158,1,2,28-Apr-2014 08:31:58,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
78,0,547.5533,0,936,1551,2975,4263,576,-25.5,200,0,1,548.4242,0,2,28-Apr-2014 08:32:07,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
79,1,555.7712,1,936,1551,2975,4263,576,-25.5,200,0,0,557.918,1,2,28-Apr-2014 08:32:15,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
80,0,562.1243,0,437,2761,2975,4263,551,-20.5,200,1,1,563.2587,1,2,28-Apr-2014 08:32:22,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
81,0,567.7239,0,936,1551,2975,4263,576,-25.5,200,0,0,568.9484,1,2,28-Apr-2014 08:32:27,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
82,0,574.029,0,936,1551,2975,4263,526,-25.5,200,0,0,575.6722,1,2,28-Apr-2014 08:32:34,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
83,0,578.6248,0,437,2761,2975,4263,676,-20.5,200,1,1,579.3645,1,2,28-Apr-2014 08:32:38,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
84,0,583.0004,0,437,2761,2975,4263,626,-20.5,200,1,1,583.4847,1,2,28-Apr-2014 08:32:43,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
85,0,586.5004,0,936,1551,2975,4263,501,-25.5,200,0,0,587.6068,1,2,28-Apr-2014 08:32:46,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
86,0,590.5534,1,437,2761,2975,4263,601,-20.5,200,1,1,591.8709,1,2,28-Apr-2014 08:32:50,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
87,0,595.788,1,936,1551,2975,4263,751,-25.5,200,0,1,596.4487,0,2,28-Apr-2014 08:32:55,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
88,1,601.6156,0,936,1551,2975,4263,751,-25.5,200,0,1,603.7842,0,2,28-Apr-2014 08:33:01,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
89,1,609.9119,0,936,1551,2975,4263,751,-25.5,200,0,0,611.8987,1,2,28-Apr-2014 08:33:09,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
90,0,614.439,0,437,2761,2975,4263,651,-20.5,200,1,1,615.2836,1,2,28-Apr-2014 08:33:14,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
91,0,617.7765,0,437,2761,2975,4263,701,-20.5,200,1,1,618.4194,1,2,28-Apr-2014 08:33:17,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
92,0,620.9815,0,936,1551,2975,4263,726,-25.5,200,0,0,621.8367,1,2,28-Apr-2014 08:33:20,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
93,0,628.4617,0,936,1551,2975,4263,701,-25.5,200,0,1,629.5475,0,2,28-Apr-2014 08:33:28,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
94,1,645.6631,0,936,1551,2975,4263,701,-25.5,200,0,0,647.4304,1,2,28-Apr-2014 08:33:45,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
95,0,653.4278,0,936,1551,2975,4263,551,-25.5,200,0,0,654.9035,1,2,28-Apr-2014 08:33:53,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
96,0,662.1131,0,936,1551,2975,4263,576,-25.5,200,0,1,662.6929,0,2,28-Apr-2014 08:34:02,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
97,1,671.0444,0,936,1551,2975,4263,576,-25.5,200,0,0,672.1474,1,2,28-Apr-2014 08:34:11,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
98,0,679.5818,1,936,1551,2975,4263,501,-25.5,200,0,0,681.0008,1,2,28-Apr-2014 08:34:19,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
99,0,687.7528,0,437,2761,2975,4263,751,-20.5,200,1,1,688.7602,1,2,28-Apr-2014 08:34:27,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
100,0,690.8255,0,437,2761,2975,4263,526,-20.5,200,1,0,692.0425,0,2,28-Apr-2014 08:34:30,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
101,1,699.0296,1,437,2761,2975,4263,526,-20.5,200,1,0,701.4594,0,2,28-Apr-2014 08:34:39,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
102,1,707.9979,0,437,2761,2975,4263,526,-20.5,200,1,1,709.1544,1,2,28-Apr-2014 08:34:47,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
103,0,712.052,0,437,2761,2975,4263,651,-20.5,200,1,1,712.9738,1,2,28-Apr-2014 08:34:52,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
104,0,716.2839,0,936,1551,2975,4263,626,-25.5,200,0,0,717.37,1,2,28-Apr-2014 08:34:56,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
105,0,725.8276,0,936,1551,2975,4263,601,-25.5,200,0,0,727.112,1,2,28-Apr-2014 08:35:05,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
106,0,734.3065,1,936,1551,2975,4263,601,-25.5,200,0,0,735.2868,1,2,28-Apr-2014 08:35:14,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
107,0,742.8985,1,437,2761,2975,4263,676,-20.5,200,1,0,745.286,0,2,28-Apr-2014 08:35:22,28_04_2014 level21_continuous_Magnum 08_23 log.txt,37,37
